seed,iteration,loss
11,0,4595.50048828125
11,1,4592.4228515625
11,2,4601.89599609375
11,3,4597.1630859375
11,4,4607.50244140625
11,5,4587.92041015625
11,6,4609.7587890625
11,7,4592.6767578125
11,8,4567.9677734375
11,9,4632.04443359375
11,10,4610.4658203125
11,11,4627.52099609375
11,12,4582.8720703125
11,13,4599.5205078125
11,14,4655.40966796875
11,15,4585.97509765625
11,16,4614.6025390625
11,17,4544.8818359375
11,18,4608.70458984375
11,19,4599.89599609375
11,20,4620.63916015625
11,21,4581.3486328125
11,22,4596.240234375
11,23,4555.76220703125
11,24,4593.1455078125
11,25,4625.43603515625
11,26,4577.4326171875
11,27,4550.35986328125
11,28,4598.27783203125
11,29,4583.20068359375
11,30,4600.40576171875
11,31,4558.03466796875
11,32,4588.6123046875
11,33,4561.24609375
11,34,4606.146484375
11,35,4571.78857421875
11,36,4572.43408203125
11,37,4587.18017578125
11,38,4526.67919921875
11,39,4604.404296875
11,40,4572.4521484375
11,41,4532.7421875
11,42,4542.3525390625
11,43,4576.8427734375
11,44,4515.6044921875
11,45,4535.162109375
11,46,4536.51220703125
11,47,4564.00732421875
11,48,4525.8701171875
11,49,4552.5302734375
11,50,4550.15283203125
11,51,4542.4736328125
11,52,4498.8984375
11,53,4570.69873046875
11,54,4526.57958984375
11,55,4551.13720703125
11,56,4527.35107421875
11,57,4556.2646484375
11,58,4526.22998046875
11,59,4492.875
11,60,4523.943359375
11,61,4480.57080078125
11,62,4505.294921875
11,63,4476.4453125
11,64,4512.95703125
11,65,4518.95751953125
11,66,4474.62451171875
11,67,4469.07568359375
11,68,4555.673828125
11,69,4495.0166015625
11,70,4443.50146484375
11,71,4461.8994140625
11,72,4507.22802734375
11,73,4468.93896484375
11,74,4470.12255859375
11,75,4472.26806640625
11,76,4491.16845703125
11,77,4494.154296875
11,78,4488.61572265625
11,79,4513.8671875
11,80,4482.59228515625
11,81,4471.58203125
11,82,4477.2373046875
11,83,4429.7109375
11,84,4446.82568359375
11,85,4468.2841796875
11,86,4505.03857421875
11,87,4418.19091796875
11,88,4451.4228515625
11,89,4451.19287109375
11,90,4457.62060546875
11,91,4454.625
11,92,4454.94189453125
11,93,4415.01513671875
11,94,4392.154296875
11,95,4435.9150390625
11,96,4425.865234375
11,97,4409.8388671875
11,98,4392.162109375
11,99,4440.24951171875
11,100,4403.43603515625
11,101,4435.10546875
11,102,4403.845703125
11,103,4371.65283203125
11,104,4448.7939453125
11,105,4380.4775390625
11,106,4387.1396484375
11,107,4397.91748046875
11,108,4389.7216796875
11,109,4386.21044921875
11,110,4386.02099609375
11,111,4376.654296875
11,112,4384.609375
11,113,4395.0947265625
11,114,4435.74609375
11,115,4421.99072265625
11,116,4382.3642578125
11,117,4404.30615234375
11,118,4385.33251953125
11,119,4356.54150390625
11,120,4365.8212890625
11,121,4346.21630859375
11,122,4351.16064453125
11,123,4361.22119140625
11,124,4354.935546875
11,125,4367.26953125
11,126,4366.7197265625
11,127,4347.20703125
11,128,4355.57470703125
11,129,4367.5205078125
11,130,4339.5595703125
11,131,4357.115234375
11,132,4371.9462890625
11,133,4329.78271484375
11,134,4377.56787109375
11,135,4351.77197265625
11,136,4330.5439453125
11,137,4363.263671875
11,138,4347.62255859375
11,139,4341.2978515625
11,140,4340.6396484375
11,141,4337.69970703125
11,142,4344.3935546875
11,143,4358.08935546875
11,144,4333.6953125
11,145,4330.18701171875
11,146,4355.4853515625
