iteration,loss
0,4595.50048828125
1,4592.4228515625
2,4601.89599609375
3,4597.1630859375
4,4607.50244140625
5,4587.92041015625
6,4609.7587890625
7,4592.6767578125
8,4567.9677734375
9,4632.04443359375
10,4610.4658203125
11,4627.52099609375
12,4582.8720703125
13,4599.5205078125
14,4655.40966796875
15,4585.97509765625
16,4614.6025390625
17,4544.8818359375
18,4608.70458984375
19,4599.89599609375
20,4620.63916015625
21,4581.3486328125
22,4596.240234375
23,4555.76220703125
24,4593.1455078125
25,4625.43603515625
26,4577.4326171875
27,4550.35986328125
28,4598.27783203125
29,4583.20068359375
30,4600.40576171875
31,4558.03466796875
32,4588.6123046875
33,4561.24609375
34,4606.146484375
35,4571.78857421875
36,4572.43408203125
37,4587.18017578125
38,4526.67919921875
39,4604.404296875
40,4572.4521484375
41,4532.7421875
42,4542.3525390625
43,4576.8427734375
44,4515.6044921875
45,4535.162109375
46,4536.51220703125
47,4564.00732421875
48,4525.8701171875
49,4552.5302734375
50,4550.15283203125
51,4542.4736328125
52,4498.8984375
53,4570.69873046875
54,4526.57958984375
55,4551.13720703125
56,4527.35107421875
57,4556.2646484375
58,4526.22998046875
59,4492.875
60,4523.943359375
61,4480.57080078125
62,4505.294921875
63,4476.4453125
64,4512.95703125
65,4518.95751953125
66,4474.62451171875
67,4469.07568359375
68,4555.673828125
69,4495.0166015625
70,4443.50146484375
71,4461.8994140625
72,4507.22802734375
73,4468.93896484375
74,4470.12255859375
75,4472.26806640625
76,4491.16845703125
77,4494.154296875
78,4488.61572265625
79,4513.8671875
80,4482.59228515625
81,4471.58203125
82,4477.2373046875
83,4429.7109375
84,4446.82568359375
85,4468.2841796875
86,4505.03857421875
87,4418.19091796875
88,4451.4228515625
89,4451.19287109375
90,4457.62060546875
91,4454.625
92,4454.94189453125
93,4415.01513671875
94,4392.154296875
95,4435.9150390625
96,4425.865234375
97,4409.8388671875
98,4392.162109375
99,4440.24951171875
100,4403.43603515625
101,4435.10546875
102,4403.845703125
103,4371.65283203125
104,4448.7939453125
105,4380.4775390625
106,4387.1396484375
107,4397.91748046875
108,4389.7216796875
109,4386.21044921875
110,4386.02099609375
111,4376.654296875
112,4384.609375
113,4395.0947265625
114,4435.74609375
115,4421.99072265625
116,4382.3642578125
117,4404.30615234375
118,4385.33251953125
119,4356.54150390625
120,4365.8212890625
121,4346.21630859375
122,4351.16064453125
123,4361.22119140625
124,4354.935546875
125,4367.26953125
126,4366.7197265625
127,4347.20703125
128,4355.57470703125
129,4367.5205078125
130,4339.5595703125
131,4357.115234375
132,4371.9462890625
133,4329.78271484375
134,4377.56787109375
135,4351.77197265625
136,4330.5439453125
137,4363.263671875
138,4347.62255859375
139,4341.2978515625
140,4340.6396484375
141,4337.69970703125
142,4344.3935546875
143,4358.08935546875
144,4333.6953125
145,4330.18701171875
146,4355.4853515625
147,4341.4951171875
148,4335.4755859375
149,4325.1572265625
150,4318.9677734375
151,4352.55712890625
152,4328.939453125
153,4339.7783203125
154,4338.00390625
155,4326.81103515625
156,4334.58203125
157,4341.74609375
158,4371.55712890625
159,4321.25732421875
160,4330.40478515625
161,4324.23974609375
162,4311.32275390625
163,4333.65625
164,4319.11279296875
165,4317.64306640625
166,4327.28271484375
167,4336.9580078125
168,4314.58740234375
169,4320.68310546875
170,4312.1396484375
171,4336.22021484375
172,4316.7294921875
173,4336.6611328125
174,4307.3642578125
175,4350.27490234375
176,4325.83349609375
177,4304.70361328125
178,4321.06396484375
179,4335.90625
180,4327.14208984375
181,4318.08935546875
182,4320.61474609375
183,4292.7060546875
184,4302.85498046875
185,4311.95263671875
186,4318.9462890625
187,4340.4638671875
188,4303.1162109375
189,4310.6611328125
190,4315.7880859375
191,4324.3134765625
192,4347.58642578125
193,4293.99658203125
194,4304.50341796875
195,4304.998046875
196,4302.36474609375
197,4318.80029296875
198,4300.7470703125
199,4301.8203125
200,4293.5830078125
201,4319.0498046875
202,4309.3046875
203,4298.95263671875
204,4310.96826171875
205,4308.29345703125
206,4301.7470703125
207,4289.48876953125
208,4307.248046875
209,4303.06396484375
210,4310.505859375
211,4303.43505859375
212,4308.50537109375
213,4315.20703125
214,4291.6982421875
215,4297.490234375
216,4303.02587890625
217,4307.546875
218,4310.4990234375
219,4302.05908203125
220,4303.3798828125
221,4293.3935546875
222,4292.44189453125
223,4306.15478515625
224,4295.453125
225,4299.81982421875
226,4305.03369140625
227,4284.814453125
228,4296.38818359375
229,4289.65771484375
230,4300.12158203125
