iteration,loss
0,5308.861328125
1,5300.98974609375
2,5272.99072265625
3,5301.634765625
4,5320.8251953125
5,5310.65478515625
6,5302.57275390625
7,5356.49853515625
8,5262.9287109375
9,5357.8916015625
10,5373.5361328125
11,5305.20556640625
12,5282.88525390625
13,5344.935546875
14,5345.10595703125
15,5320.54443359375
16,5347.70556640625
17,5281.3212890625
18,5314.0029296875
19,5320.89306640625
20,5350.7685546875
21,5264.98876953125
22,5326.80224609375
23,5260.59521484375
24,5290.73046875
25,5316.802734375
26,5292.306640625
27,5259.529296875
28,5303.71142578125
29,5284.0087890625
30,5347.1044921875
31,5299.21533203125
32,5258.45947265625
33,5269.91259765625
34,5327.2138671875
35,5289.91015625
36,5259.2373046875
37,5269.9091796875
38,5240.72998046875
39,5302.369140625
40,5268.04638671875
41,5276.20263671875
42,5252.26123046875
43,5270.25830078125
44,5243.05029296875
45,5237.78857421875
46,5238.47607421875
47,5277.0205078125
48,5230.4326171875
49,5266.9580078125
50,5260.48046875
51,5243.380859375
52,5235.96728515625
53,5270.505859375
54,5242.31982421875
55,5252.2001953125
56,5215.9716796875
57,5219.65625
58,5230.8427734375
59,5217.57763671875
60,5269.20361328125
61,5214.99462890625
62,5236.494140625
63,5179.20849609375
64,5255.93212890625
65,5237.5341796875
66,5175.71240234375
67,5179.9921875
68,5209.27880859375
69,5183.42822265625
70,5161.31640625
71,5260.513671875
72,5247.22802734375
73,5182.15478515625
74,5174.5400390625
75,5171.404296875
76,5180.81005859375
77,5201.7353515625
78,5188.724609375
79,5237.33056640625
80,5177.6923828125
81,5183.509765625
82,5171.31982421875
83,5199.197265625
84,5181.4111328125
85,5187.3525390625
86,5203.609375
87,5151.23583984375
88,5169.60595703125
89,5176.92626953125
90,5170.25048828125
91,5152.1044921875
92,5138.39306640625
93,5120.564453125
94,5131.12890625
95,5123.85400390625
96,5128.572265625
97,5106.09423828125
98,5132.1943359375
99,5117.6416015625
100,5126.9267578125
101,5146.80859375
102,5157.0849609375
103,5118.3046875
104,5123.24755859375
105,5080.1689453125
106,5133.34521484375
107,5113.91748046875
108,5136.89794921875
109,5099.57470703125
110,5093.86474609375
111,5103.47265625
112,5123.80322265625
113,5113.9326171875
114,5157.57421875
115,5100.3271484375
116,5123.51904296875
117,5086.14501953125
118,5111.1748046875
119,5082.47802734375
120,5106.2265625
121,5065.77294921875
122,5100.2646484375
123,5099.591796875
124,5073.56591796875
125,5092.14208984375
126,5087.47216796875
127,5059.4482421875
128,5059.9853515625
129,5083.279296875
130,5071.306640625
131,5077.20703125
132,5097.56396484375
133,5072.4462890625
134,5077.681640625
135,5062.3251953125
136,5072.794921875
137,5078.52197265625
138,5085.8134765625
139,5071.20068359375
140,5069.90966796875
141,5073.93896484375
142,5062.1240234375
143,5066.9833984375
144,5047.34326171875
145,5060.4443359375
146,5075.66748046875
147,5041.4677734375
148,5070.60107421875
149,5062.1865234375
150,5036.68310546875
151,5043.19970703125
152,5057.197265625
153,5070.66943359375
154,5066.20654296875
155,5043.32421875
156,5069.18896484375
157,5033.29296875
158,5047.798828125
159,5052.4033203125
160,5058.419921875
161,5067.638671875
162,5044.30859375
163,5049.7724609375
164,5037.87841796875
165,5044.38525390625
166,5056.3115234375
167,5046.685546875
168,5013.68408203125
169,5035.34375
170,5032.51953125
171,5061.65380859375
172,5033.8369140625
173,5034.76123046875
174,5019.81591796875
175,5044.93603515625
176,5043.4052734375
177,5018.52587890625
178,5024.3486328125
179,5043.3544921875
180,5019.28759765625
181,5032.33447265625
182,5023.81005859375
183,5012.73583984375
184,5012.25244140625
185,5024.1533203125
186,5023.3701171875
187,5027.0537109375
188,5018.03955078125
189,5019.85546875
190,5019.875
191,5029.6787109375
192,5018.83056640625
193,5015.869140625
194,5011.22705078125
195,5017.6181640625
196,5024.83935546875
197,5006.92236328125
198,5014.2021484375
199,5014.38037109375
200,5010.03369140625
201,5020.02685546875
202,5028.24072265625
203,5004.61181640625
204,5010.73486328125
205,5014.69921875
206,5011.837890625
207,5002.5205078125
208,5015.806640625
209,5011.90087890625
210,5013.05859375
211,5013.11669921875
212,5014.29248046875
213,5029.84130859375
214,5010.0625
215,5010.61279296875
216,5035.87255859375
217,5004.55859375
218,5008.5771484375
219,4996.2392578125
220,5007.810546875
221,5000.56787109375
222,5000.8466796875
223,5004.6640625
224,5001.4052734375
225,5019.92138671875
226,5022.0986328125
227,4996.4140625
228,5003.34326171875
229,5000.287109375
230,5012.1455078125
231,5012.67236328125
232,5011.322265625
233,5010.6142578125
234,4990.2705078125
235,5020.833984375
236,4998.080078125
237,5001.908203125
238,4993.55029296875
239,4999.12451171875
240,4987.80517578125
241,4986.5869140625
242,5005.61279296875
243,4998.28076171875
244,5005.4853515625
245,5000.45068359375
246,5000.9521484375
247,5009.2060546875
248,5003.13818359375
249,5009.8701171875
250,4994.71435546875
251,5002.20458984375
252,4996.6201171875
253,4982.828125
254,4982.17724609375
255,4981.63916015625
256,4980.92333984375
257,4993.3955078125
258,4992.9404296875
259,5005.7763671875
260,4984.5341796875
261,5006.0087890625
262,4994.2578125
263,4983.783203125
264,5003.06689453125
265,4984.037109375
266,4980.83544921875
267,4990.28515625
268,5013.837890625
269,4987.97412109375
270,4986.40185546875
271,4982.15283203125
272,4991.126953125
273,4996.3134765625
274,4982.11279296875
275,4982.97412109375
276,4980.98828125
277,4980.8369140625
278,4997.31298828125
279,4987.080078125
280,4982.14990234375
281,4975.9755859375
282,4975.6484375
283,4979.40283203125
284,4978.70703125
285,4981.55810546875
286,4979.30517578125
287,4978.69140625
288,4981.466796875
289,4975.83447265625
290,4985.57177734375
291,4997.60498046875
292,4978.07275390625
293,4986.15771484375
294,4970.8505859375
295,4981.89208984375
296,4978.65771484375
297,4974.5
298,4974.73876953125
299,4978.32373046875
300,4980.21337890625
301,4997.099609375
302,4981.5283203125
303,4973.9267578125
304,4971.1787109375
305,4967.49755859375
306,4966.8603515625
307,4975.23828125
308,4973.2236328125
309,4974.09033203125
310,4982.65478515625
311,4973.77978515625
312,4986.23583984375
313,4972.29541015625
314,4976.537109375
315,4969.90185546875
316,4971.76171875
317,4968.41064453125
318,4968.3994140625
319,4981.40869140625
320,4973.5009765625
321,4963.22607421875
322,4971.41845703125
323,4970.26513671875
324,4973.439453125
325,4966.80615234375
326,4965.97216796875
327,4975.6044921875
328,4962.6630859375
329,4963.5791015625
330,4969.138671875
331,4966.88037109375
332,4990.064453125
333,4961.49072265625
334,4973.37744140625
335,4961.17529296875
336,4966.8583984375
337,4968.34521484375
338,4968.9765625
339,4973.35546875
340,4966.24853515625
341,4965.14306640625
342,4963.4951171875
343,4961.16064453125
344,4960.52880859375
345,4976.09326171875
346,4960.6845703125
347,4970.07763671875
348,4955.90576171875
349,4965.66943359375
350,4965.8525390625
351,4966.0498046875
352,4968.07421875
353,4958.01806640625
354,4963.4951171875
355,4964.44091796875
356,4961.630859375
357,4964.7275390625
358,4962.0869140625
359,4964.53369140625
360,4959.32861328125
361,4967.2021484375
362,4963.75341796875
363,4963.2919921875
364,4966.79736328125
365,4969.57275390625
366,4959.2607421875
367,4962.51953125
368,4956.22216796875
369,4956.861328125
370,4963.85595703125
371,4956.98291015625
372,4954.54541015625
373,4963.1328125
374,4957.6875
375,4959.783203125
376,4957.17431640625
377,4968.35888671875
378,4960.76220703125
379,4971.115234375
380,4973.685546875
381,4958.0087890625
382,4960.42578125
383,4959.291015625
384,4961.2919921875
385,4953.48583984375
386,4956.87744140625
387,4951.8642578125
388,4961.4326171875
389,4955.89306640625
390,4957.90673828125
391,4954.4951171875
392,4955.49609375
393,4958.2998046875
394,4958.2470703125
395,4955.76123046875
396,4961.6962890625
397,4957.904296875
398,4954.19482421875
399,4959.853515625
400,4959.45263671875
401,4956.76416015625
