seed,method,learning_rate,converged,final_elbo,n_steps,mu_0_mean,mu_0_sd,mu_0_q025,mu_0_q975,mu_1_mean,mu_1_sd,mu_1_q025,mu_1_q975,mu_2_mean,mu_2_sd,mu_2_q025,mu_2_q975,mu_3_mean,mu_3_sd,mu_3_q025,mu_3_q975,c_0_mean,c_0_sd,c_0_q025,c_0_q975,c_1_mean,c_1_sd,c_1_q025,c_1_q975,c_2_mean,c_2_sd,c_2_q025,c_2_q975,c_3_mean,c_3_sd,c_3_q025,c_3_q975,nu_0_mean,nu_0_sd,nu_0_q025,nu_0_q975,nu_1_mean,nu_1_sd,nu_1_q025,nu_1_q975,nu_2_mean,nu_2_sd,nu_2_q025,nu_2_q975,nu_3_mean,nu_3_sd,nu_3_q025,nu_3_q975
11,fullrank_advi,0.005,True,-4964.3131640625,1501,0.0020176119722681457,0.000330144843707665,0.0013771405702323264,0.0026669010593250077,-4.4163100988816245e-05,0.00019575422347647986,-0.0004502787449661502,0.0003284043168974245,-0.0015490249991806824,0.0004343698081737186,-0.0024123470730636285,-0.0007473553938001676,0.0011887177563869543,0.0006308367398248578,-3.555665835465983e-05,0.0024235293359039694,0.8891457050542036,0.0277429777846875,0.8345642507076263,0.9434494599699974,0.8034489443401496,0.02494721996467531,0.7559825897216796,0.8506713151931763,0.9071376744409402,0.029989121331594988,0.8479033648967743,0.9639435008168218,0.9682763072351614,0.029241923845358717,0.9099755242466927,1.0234319061040877,9.707658613522847,1.1630140960294242,7.782425379753112,12.318018651008606,9.707658613522847,1.1630140960294242,7.782425379753112,12.318018651008606,9.707658613522847,1.1630140960294242,7.782425379753112,12.318018651008606,9.707658613522847,1.1630140960294242,7.782425379753112,12.318018651008606
42,fullrank_advi,0.005,True,-4964.465423828125,1501,0.0020127834163747938,0.00036684697093388265,0.0013206644210450812,0.0027523490627511366,-0.00013804713375391764,0.0002914853037970686,-0.000691116521070244,0.00044614615908996686,-0.0014082826426366397,0.0004531200459850522,-0.0022945160269622527,-0.0004935916542372595,0.0012263591384616055,0.0006427281853001087,-8.071088408528554e-06,0.0025231712369401913,0.8813066347936789,0.029493095534978146,0.8255706295371056,0.9436622425913811,0.7993025624255339,0.025839357036178158,0.751444186270237,0.8520514979958534,0.9021680716673534,0.032160757492802707,0.8422282814979554,0.9668237149715424,0.9558176516493162,0.03222788805873036,0.8931393802165986,1.0199587702751158,9.487177847623824,1.1932008799366458,7.358599209785462,12.041660451889038,9.487177847623824,1.1932008799366458,7.358599209785462,12.041660451889038,9.487177847623824,1.1932008799366458,7.358599209785462,12.041660451889038,9.487177847623824,1.1932008799366458,7.358599209785462,12.041660451889038
73,fullrank_advi,0.005,True,-4964.454444335937,1501,0.0019621358715584828,0.0003462408895565449,0.0012735475888155036,0.002642331196790132,-7.961271046031984e-05,0.0001965257929279498,-0.0004665425683745846,0.0002876786449272715,-0.0015424743167786667,0.00046413354814440393,-0.002453186529761147,-0.0006771671826504038,0.0013848175017860292,0.0006870888309952743,-4.84578021122257e-05,0.002755198926431046,0.8775400628646215,0.028884514905518684,0.8228976383805275,0.934227854013443,0.8022875245908896,0.02520563804624406,0.7544977709650993,0.8508035466074944,0.8968342878421147,0.03175281386469589,0.8366738870739937,0.9613035559654235,0.9538995680212975,0.02960904054520066,0.8996694639325142,1.0121475934982298,9.722866541147232,1.2054779182659299,7.62090665102005,12.225703525543205,9.722866541147232,1.2054779182659299,7.62090665102005,12.225703525543205,9.722866541147232,1.2054779182659299,7.62090665102005,12.225703525543205,9.722866541147232,1.2054779182659299,7.62090665102005,12.225703525543205
