seed,iteration,loss
11,0,6128.3037109375
11,1,6120.5283203125
11,2,6092.166015625
11,3,6119.03076171875
11,4,6147.962890625
11,5,6135.14501953125
11,6,6124.94091796875
11,7,6184.7177734375
11,8,6073.45703125
11,9,6190.53857421875
11,10,6199.15966796875
11,11,6129.10546875
11,12,6099.85595703125
11,13,6163.53466796875
11,14,6175.6181640625
11,15,6144.41455078125
11,16,6178.40234375
11,17,6097.53662109375
11,18,6132.70458984375
11,19,6141.8759765625
11,20,6172.779296875
11,21,6077.06591796875
11,22,6146.86669921875
11,23,6069.125
11,24,6112.1845703125
11,25,6137.8955078125
11,26,6109.2119140625
11,27,6066.2822265625
11,28,6125.4072265625
11,29,6105.060546875
11,30,6170.09814453125
11,31,6106.70361328125
11,32,6069.94287109375
11,33,6082.9560546875
11,34,6151.93408203125
11,35,6106.59521484375
11,36,6070.39794921875
11,37,6082.8271484375
11,38,6045.4638671875
11,39,6124.89599609375
11,40,6080.45068359375
11,41,6087.04052734375
11,42,6063.650390625
11,43,6082.1875
11,44,6052.38134765625
11,45,6046.88427734375
11,46,6047.8505859375
11,47,6096.517578125
11,48,6034.7578125
11,49,6078.31591796875
11,50,6072.56396484375
11,51,6049.5068359375
11,52,6040.671875
11,53,6084.583984375
11,54,6045.66162109375
11,55,6062.072265625
11,56,6018.841796875
11,57,6021.32421875
11,58,6034.58740234375
11,59,6017.50244140625
11,60,6079.951171875
11,61,6013.46875
11,62,6039.11669921875
11,63,5978.2724609375
11,64,6061.0380859375
11,65,6045.68994140625
11,66,5968.73828125
11,67,5973.9951171875
11,68,6010.041015625
11,69,5981.5595703125
11,70,5951.89453125
11,71,6055.78369140625
11,72,6044.77099609375
11,73,5978.1103515625
11,74,5968.60205078125
11,75,5964.46435546875
11,76,5975.373046875
11,77,5999.18701171875
11,78,5987.96435546875
11,79,6033.2958984375
11,80,5973.5224609375
11,81,5982.126953125
11,82,5962.69287109375
11,83,5989.666015625
11,84,5972.103515625
11,85,5976.24267578125
11,86,6002.72998046875
11,87,5933.56201171875
11,88,5956.18310546875
11,89,5970.85498046875
11,90,5956.0
11,91,5938.5390625
11,92,5924.92724609375
11,93,5903.78466796875
11,94,5911.7734375
11,95,5903.38525390625
11,96,5913.775390625
11,97,5886.05419921875
11,98,5914.8125
11,99,5896.84375
11,100,5910.09814453125
11,101,5931.19970703125
11,102,5941.8330078125
11,103,5894.9951171875
11,104,5905.927734375
