seed,iteration,loss
11,0,4529.1728515625
11,1,4512.2802734375
11,2,4493.6669921875
11,3,4507.7890625
11,4,4536.7294921875
11,5,4527.10205078125
11,6,4515.90966796875
11,7,4566.88232421875
11,8,4480.6875
11,9,4565.94970703125
11,10,4577.76953125
11,11,4517.59228515625
11,12,4505.88330078125
11,13,4553.21337890625
11,14,4556.490234375
11,15,4528.974609375
11,16,4551.337890625
11,17,4500.16455078125
11,18,4523.03564453125
11,19,4531.7587890625
11,20,4550.06884765625
11,21,4481.68359375
11,22,4536.79638671875
11,23,4476.80517578125
11,24,4506.22216796875
11,25,4522.119140625
11,26,4509.09130859375
11,27,4483.47265625
11,28,4519.75830078125
11,29,4501.18017578125
11,30,4564.54541015625
11,31,4513.43017578125
11,32,4480.04541015625
11,33,4493.4326171875
11,34,4536.39306640625
11,35,4507.78076171875
11,36,4479.77001953125
11,37,4493.08740234375
11,38,4460.44091796875
11,39,4518.96337890625
11,40,4488.53125
11,41,4493.62060546875
11,42,4477.00830078125
11,43,4491.326171875
11,44,4468.15283203125
11,45,4460.93896484375
11,46,4462.7099609375
11,47,4496.07373046875
11,48,4455.873046875
11,49,4485.39990234375
11,50,4482.22900390625
11,51,4466.951171875
11,52,4458.61669921875
11,53,4492.0283203125
11,54,4467.37109375
11,55,4472.37060546875
11,56,4444.583984375
11,57,4449.46630859375
11,58,4458.1259765625
11,59,4444.9912109375
11,60,4489.06884765625
11,61,4444.623046875
11,62,4464.0712890625
11,63,4410.19921875
11,64,4476.35205078125
11,65,4462.93505859375
11,66,4409.41064453125
11,67,4414.26220703125
11,68,4440.65380859375
11,69,4416.14306640625
11,70,4395.9658203125
11,71,4480.447265625
11,72,4470.5537109375
11,73,4416.38623046875
11,74,4410.83544921875
11,75,4405.62744140625
11,76,4415.52490234375
11,77,4435.67138671875
11,78,4421.64111328125
11,79,4465.2041015625
11,80,4412.92578125
11,81,4419.14404296875
11,82,4408.2529296875
11,83,4430.51123046875
11,84,4413.67724609375
11,85,4421.05859375
11,86,4432.79638671875
11,87,4388.40283203125
11,88,4405.078125
11,89,4411.13232421875
11,90,4409.21923828125
11,91,4392.3349609375
11,92,4379.58349609375
11,93,4363.693359375
11,94,4373.345703125
11,95,4368.7890625
11,96,4371.17529296875
11,97,4352.55908203125
11,98,4374.2275390625
11,99,4362.42333984375
11,100,4368.3662109375
11,101,4387.52490234375
11,102,4392.90478515625
11,103,4363.03466796875
11,104,4368.4501953125
11,105,4329.162109375
11,106,4376.15234375
11,107,4358.4443359375
11,108,4378.7431640625
11,109,4345.98291015625
11,110,4342.07080078125
11,111,4349.4033203125
11,112,4367.81884765625
11,113,4359.54345703125
11,114,4398.25341796875
11,115,4347.9560546875
11,116,4368.802734375
11,117,4335.9365234375
11,118,4357.39990234375
11,119,4331.5302734375
11,120,4353.736328125
11,121,4317.767578125
11,122,4347.50244140625
11,123,4347.20703125
11,124,4323.59912109375
11,125,4340.04345703125
11,126,4337.041015625
11,127,4311.60009765625
11,128,4311.77392578125
11,129,4332.2255859375
11,130,4322.24072265625
11,131,4327.447265625
11,132,4345.47314453125
11,133,4322.78515625
11,134,4327.04833984375
11,135,4314.626953125
11,136,4323.30810546875
11,137,4329.0166015625
11,138,4334.478515625
11,139,4322.16259765625
11,140,4321.12109375
11,141,4323.6865234375
11,142,4314.11572265625
11,143,4318.423828125
11,144,4300.669921875
11,145,4313.39306640625
11,146,4326.02880859375
11,147,4295.69384765625
11,148,4321.72705078125
11,149,4314.5224609375
11,150,4290.97607421875
11,151,4298.14990234375
11,152,4308.7314453125
11,153,4322.68359375
11,154,4317.791015625
11,155,4297.40234375
11,156,4319.93017578125
11,157,4288.53515625
11,158,4302.345703125
11,159,4305.00244140625
11,160,4310.51611328125
11,161,4318.0517578125
11,162,4298.18115234375
11,163,4303.89208984375
11,164,4293.04931640625
11,165,4298.89892578125
11,166,4307.859375
11,167,4299.57177734375
11,168,4270.42724609375
11,169,4290.4267578125
11,170,4287.46484375
11,171,4313.51953125
11,172,4288.49462890625
11,173,4290.02001953125
11,174,4276.0888671875
11,175,4298.54150390625
11,176,4297.6123046875
11,177,4275.84814453125
11,178,4281.17236328125
11,179,4297.986328125
