iteration,loss
0,4529.1728515625
1,4512.2802734375
2,4493.6669921875
3,4507.7890625
4,4536.7294921875
5,4527.10205078125
6,4515.90966796875
7,4566.88232421875
8,4480.6875
9,4565.94970703125
10,4577.76953125
11,4517.59228515625
12,4505.88330078125
13,4553.21337890625
14,4556.490234375
15,4528.974609375
16,4551.337890625
17,4500.16455078125
18,4523.03564453125
19,4531.7587890625
20,4550.06884765625
21,4481.68359375
22,4536.79638671875
23,4476.80517578125
24,4506.22216796875
25,4522.119140625
26,4509.09130859375
27,4483.47265625
28,4519.75830078125
29,4501.18017578125
30,4564.54541015625
31,4513.43017578125
32,4480.04541015625
33,4493.4326171875
34,4536.39306640625
35,4507.78076171875
36,4479.77001953125
37,4493.08740234375
38,4460.44091796875
39,4518.96337890625
40,4488.53125
41,4493.62060546875
42,4477.00830078125
43,4491.326171875
44,4468.15283203125
45,4460.93896484375
46,4462.7099609375
47,4496.07373046875
48,4455.873046875
49,4485.39990234375
50,4482.22900390625
51,4466.951171875
52,4458.61669921875
53,4492.0283203125
54,4467.37109375
55,4472.37060546875
56,4444.583984375
57,4449.46630859375
58,4458.1259765625
59,4444.9912109375
60,4489.06884765625
61,4444.623046875
62,4464.0712890625
63,4410.19921875
64,4476.35205078125
65,4462.93505859375
66,4409.41064453125
67,4414.26220703125
68,4440.65380859375
69,4416.14306640625
70,4395.9658203125
71,4480.447265625
72,4470.5537109375
73,4416.38623046875
74,4410.83544921875
75,4405.62744140625
76,4415.52490234375
77,4435.67138671875
78,4421.64111328125
79,4465.2041015625
80,4412.92578125
81,4419.14404296875
82,4408.2529296875
83,4430.51123046875
84,4413.67724609375
85,4421.05859375
86,4432.79638671875
87,4388.40283203125
88,4405.078125
89,4411.13232421875
90,4409.21923828125
91,4392.3349609375
92,4379.58349609375
93,4363.693359375
94,4373.345703125
95,4368.7890625
96,4371.17529296875
97,4352.55908203125
98,4374.2275390625
99,4362.42333984375
100,4368.3662109375
101,4387.52490234375
102,4392.90478515625
103,4363.03466796875
104,4368.4501953125
105,4329.162109375
106,4376.15234375
