0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,path_id
1908.7794935562936,1934.188233447304,1926.28168446886,1946.102960505799,1921.9232820093423,1932.6217151720489,1934.0807983437257,1910.38513709148,1904.105896110043,1932.3617828231315,1923.459059995881,1915.2604651848205,1870.9761381642522,1989.8944457828297,1931.0611854376398,1912.867479330821,1881.4914093072841,1899.1500007413333,1905.5627800313268,1904.2263339892459,1990.45034516157,2035.9694560722235,2031.0069463491632,2070.4829850926726,2101.9341530202164,2065.9810429465288,2046.6341455059999,2041.1517931832575,2048.1069207892433,2030.2501328575145,2057.3810001637084,1996.5371301370126,2046.9423843086868,1965.6679838091154,1903.1279090129171,1850.6885958246046,1860.640168815879,1876.692669458023,1883.5231075728657,1867.6593734051814,1880.0307084128822,1852.9259333391717,1822.2208445111362,1799.2808317805238,1765.2765170030173,1751.5398565150563,1750.944491554219,1744.9563890533527,1708.9482468205347,1725.3501067994962,1745.0978044145131,1716.718674550319,1728.5705028496634,1701.8878846673163,1707.985293045393,1703.573178287141,1699.4360170715665,1700.0005085619348,1701.6810539459386,1706.832778313456,10
1890.5100527818151,1793.2939087602572,1795.0648636779204,1754.454777806192,1731.0624292355496,1782.893805552189,1780.604235834391,1777.9263757636606,1789.0588788251596,1777.0095635343266,1826.3623891997934,1777.5210191673043,1821.9092958600595,1833.430229464932,1922.0861628244859,1898.2543518468149,1888.8738718265774,1956.034393452689,1932.0085494053415,1930.792097365788,1924.2319001171595,1963.9343957595142,1997.2161210098682,1991.873165047617,1973.2663502642151,1965.4626385735517,1947.9336951199055,1979.0667402097133,2012.6499559835752,2014.1576138602675,2059.40865580231,2050.5924459397415,2068.9022406934037,2108.157517225507,2084.6799614763486,2049.561794417788,2032.2804151604794,2040.9667479963643,2037.5231653136932,2050.777407327683,2081.2162390925773,2103.8557769877802,2108.8945961066006,2153.3922472509526,2167.9059346626673,2210.0680723973596,2219.8321643557383,2208.7413063637737,2306.3145112490647,2280.444938531913,2306.5519315433544,2313.9158016284205,2261.809561476272,2294.8793518489983,2308.975384841576,2308.108451594705,2325.186217419062,2349.149389992509,2354.0470677219087,2371.0992188859273,11
1865.7964058671903,1838.7994939887253,1847.4641085806538,1952.2122097923682,1938.6014320043796,1934.5400078200876,1945.14271660098,1938.0011621280448,2035.4774065022289,2009.0479637431586,2023.1522192914429,2037.3751242544417,1987.4375243466648,2003.7095886578873,2054.859462682403,2058.310942385598,1997.0330364995455,2011.2831595250564,1966.90124182081,1889.672462933201,1892.279823024093,1946.164419867976,1984.0699791181057,2026.5531347286758,2041.5299273943724,2048.247511417898,2047.955197887275,2019.1689939280566,1984.8508979784249,2006.5655013635544,1891.7645704418537,1864.0656047293526,1896.1857389558234,1967.2750753405396,1951.6338977899131,1969.304953949947,2018.4694953100552,2024.5155601009872,1975.7005206200017,1978.597697501728,1940.7392644305455,1953.224341107669,1919.0537682032418,1885.0046170785856,1869.2814300639345,1866.2842907667612,1903.5403075310053,1876.0850789068502,1948.0207123751857,1937.8773378535761,1923.2204757136433,1976.6376927877056,1955.3759816794343,1964.6514136411517,1946.5576313755391,1942.5270615843372,1954.8880210915133,1968.3053550734633,1927.6310587822745,1948.7531461376338,12
1891.292542579452,1873.7907604068234,1815.9092484552334,1833.263888243327,1849.8539134530313,1840.0132175037752,1771.9462624781095,1761.1771269124797,1700.7915724332947,1713.7107831529895,1666.3343897941,1669.2480819126029,1669.4522467445793,1642.4081594778625,1620.326768375296,1623.6250186425295,1630.484424752284,1593.8625614341242,1600.5010283992237,1528.3288820953092,1526.7418137421578,1515.2724138228077,1519.3139702695898,1500.2354956993952,1498.2282158491607,1477.986955743854,1447.997783492855,1467.2041667168235,1411.9821676718013,1436.3396466626943,1378.104118038934,1411.6210836957048,1372.9338640406754,1326.6082720785205,1300.971407024959,1320.270886131547,1319.3171261486743,1306.9928452472054,1313.227038843965,1332.1766955227197,1306.1240287977378,1307.456516996394,1350.9943436445656,1343.4508554194397,1334.9054872472495,1332.1974755630595,1367.7108079747327,1348.118886157185,1342.7221539854352,1290.4545715758575,1295.7881575045017,1266.1659288769822,1228.5927179777987,1246.201787583275,1196.981063675843,1196.3905998812018,1209.487622558698,1226.8190717896916,1227.7932428594736,1204.8917058183295,13
1911.1445492822852,1948.0006052563492,1940.6260171346557,1901.4890907032398,1894.656518238593,1864.146672034404,1847.70963454077,1842.4466779208929,1855.3132592645682,1880.558483392235,1860.8720733648452,1904.5900466001617,1851.442058728187,1845.6770867138355,1868.340548183476,1858.3113925331727,1861.807639850242,1874.3299977086642,1911.7751842700595,1934.1760707232684,1998.8799984857806,1987.8952797277807,2012.5503036738369,2016.935283029812,2034.4199038436009,2012.3826744824569,2023.489156727812,2022.9066922257439,2026.7877612435757,2015.0795071067455,2016.3255068094861,2048.310209677751,2038.1883963675732,2047.836976033102,2045.9821266317458,2034.0478227214367,2041.616167478169,2058.4560036920957,2067.6837087924446,2057.803836753457,2042.1540568120388,2035.5921744203947,2040.3985829707178,2052.6040130897895,2053.6903098265425,2059.751841775295,2052.620853718257,2037.5650469988261,2042.16791271902,2061.4621662387035,2056.645565099495,2054.0251370802716,2069.1073821713203,2076.200715942332,2075.0043687228294,2075.4418264130404,2071.464646405098,2054.3349595805817,2036.3949020632278,2041.683133842626,14
1837.6768650832717,1860.4505987678501,1841.7122182219812,1819.8522074908608,1785.1229303682655,1817.6421465189367,1721.5213118686927,1690.8401926332538,1642.4790879201726,1609.1822580584915,1623.4057629513843,1639.5047147625198,1649.0675987762897,1650.6097867439962,1668.4484710317286,1674.966468656969,1694.4925899676546,1731.1791957444614,1737.496693427006,1746.5650250724975,1747.5159425211855,1804.879162648615,1741.0534112337991,1749.1721762507957,1709.177384593705,1749.9371723317233,1744.1149770789827,1726.8320854730405,1748.7702981944385,1768.2443256929962,1765.2817955267656,1774.2231594828875,1751.1406085675926,1761.827904976373,1746.9891625141572,1716.5649738088434,1704.4702620560909,1680.565938914109,1715.9477252492547,1745.9702438226414,1717.834734922779,1702.6686400476085,1694.9172897527808,1698.1853674644008,1683.873367484638,1687.569790726976,1682.7234217263385,1678.1509981850702,1679.5606332910384,1686.0808122492465,1684.275359445535,1691.8367170075076,1677.956210280495,1676.1925128835928,1678.6600926622834,1675.9413068858937,1675.5294853796518,1677.8934443594871,1697.707194430936,1704.9529211923382,15
1852.9242782317901,1815.1941009903535,1832.6109391172993,1807.018942718968,1775.685675947258,1782.3372212177148,1744.3420680650884,1709.099394636365,1714.1004460859522,1711.3363493267316,1726.3607329173024,1716.3064302493342,1706.3707820003235,1676.0245339007406,1658.6586271764336,1663.719388896415,1660.2590530155696,1640.2404180707701,1631.404448461236,1625.0305859387568,1622.976499487359,1625.0041443651535,1621.2611498090482,1621.6505955273713,1601.2163459806782,1594.189293704818,1602.906316544724,1612.2584698791882,1625.0206866703406,1619.3417371611654,1619.3364804792925,1619.151052155945,1640.805950777411,1641.2883285518344,1636.4700574491517,1642.0586542654298,1632.4036146294236,1624.973976935163,1627.0696251191823,1622.0220884637145,1620.5344677702246,1623.9376742750921,1608.6574059807726,1600.424785522781,1593.5493719820151,1590.5661425731078,1586.4841479013726,1578.1614780362866,1585.4855208042002,1599.2929977360172,1604.9614281501338,1608.159973559449,1622.6943444758717,1633.0895923427477,1633.4391858048234,1612.8418042697447,1602.8280630516367,1601.7551185541042,1598.6997426778578,1593.0701776085016,16
1863.0475831823048,1864.5329155915701,1799.785207156334,1792.0922013882239,1792.006379440421,1805.1720221838916,1812.7672987505762,1830.2103818644066,1870.5524462718731,1874.1051734121527,1870.0066554049358,1860.9914647543897,1930.1754398898747,1829.9198717393394,1816.5602464955894,1817.726842171985,1815.3429966015062,1802.699325895634,1803.6051379413354,1835.7945212717073,1857.0517443352398,1872.6540501984064,1938.8385218944597,1881.0384490889,1880.2322142270282,1860.9658103964307,1845.1368097806735,1815.1864864037416,1846.0992092735207,1869.0184989197915,1856.9780061909184,1897.75697403932,1892.7745492077884,1933.9651553742365,1942.9434573908584,1934.7970788417908,2031.297764645264,2103.0304889631025,2091.5437465282635,2052.2689383256675,2059.382918199975,2083.744536573116,2113.0902022282303,2127.747481654212,2122.9370605003046,2142.8737054144094,2099.7637986384675,2081.6664002550497,1984.4604561100593,1987.25880021828,1984.6576585001435,1967.0451394200163,1992.407622999824,1977.306198981225,1987.0320336448453,1994.6809630901464,2000.2826050725603,1994.26916354016,2018.9998395964915,2023.45062764483,17
1861.105029084864,1869.2478174635978,1912.7126422677836,1862.4669290441386,1868.5650552477964,1888.187354024353,1865.321451052347,1881.8776283020497,1878.1333087506753,1837.6045903465624,1843.1037204839736,1861.0999004459609,1849.6756079278273,1773.589642096756,1733.5626872409216,1721.9989614346903,1709.7252910736383,1690.0097651089134,1724.5545185181602,1694.7247622776815,1706.2847555032765,1696.9033574983362,1743.8032022042726,1807.743363603634,1802.595883471526,1736.925447021262,1737.3806420102087,1723.261747834415,1712.097488417791,1693.2580060075543,1696.232254044054,1632.9765408279372,1632.6979147267607,1630.0492258291058,1615.7796556509438,1619.1929267718065,1588.131470461659,1597.72458974407,1674.8498499896737,1698.470598131794,1702.1596476621273,1684.3795723572048,1680.1795740877276,1692.7894396073111,1701.541525132051,1667.7025659310216,1628.8944322538255,1615.8048918508923,1623.286333929079,1581.993732179443,1593.5697794801335,1614.213538581773,1601.8735751700347,1539.9921336723962,1527.5544008087475,1531.1717106009585,1543.3011880527079,1560.3594637038034,1561.776696717009,1539.3073815920934,18
1866.2149870535989,1823.812963855165,1808.0508798860758,1854.0210876959188,1849.0739572223024,1844.005575384434,1835.4266421351538,1842.6761211254347,1870.778617367232,1837.8710759800958,1845.1984593652394,1796.0560141350081,1809.1661823607699,1838.0456986418058,1776.1626389672558,1709.2137268212653,1712.0615595949616,1710.9710700090523,1685.236364060183,1693.7284318002062,1672.6813946994114,1676.6932085285932,1713.9980317770194,1728.513709060936,1824.463632988587,1808.184378149199,1788.5515243611871,1774.2511479949537,1779.3928915800545,1784.7583690103836,1859.424782248551,1851.368503460587,1817.476962841944,1766.5433164602573,1773.616880041343,1825.6056933381387,1809.6911641337613,1765.8370265158885,1755.934412209197,1732.5728604402498,1756.5844643796795,1681.0959985501488,1680.1920611097107,1668.9792875176547,1664.9902469898161,1666.932370934183,1667.1830738882707,1671.4641446387666,1680.5793407602623,1673.4834083087646,1656.5935150867833,1651.377331476133,1646.1900950683805,1659.4901977007148,1670.87199964036,1668.894584359515,1672.284128803575,1677.2780548939572,1682.689644396862,1696.625265778042,19
1894.0896858103044,1802.1044684734309,1791.8523957519267,1834.3856995976023,1843.5116789049544,1830.5217062127006,1837.2425289341143,1844.931929598188,1833.0230556836834,1880.276917328885,1877.164553841686,1884.3755509914206,1840.8027069725067,1912.7717615429647,1899.4600985274153,1881.0491227346542,1843.5452878750802,1858.646981460745,1849.7634667894606,1811.5258168594453,1786.0349701369355,1760.1499596195872,1792.9896696698845,1791.919977161053,1789.8203892119357,1783.185269312831,1791.426552128141,1788.6643580076118,1772.4429445823387,1766.2581924168576,1801.1759384887985,1809.474818317477,1755.204315188933,1756.9923496720264,1761.735918625044,1748.278989734399,1734.0557230694685,1713.7639963753243,1708.9591892985243,1712.9840892206782,1710.4037873473912,1708.5071121398953,1724.0247460824387,1727.1605828098616,1734.7676289219344,1742.6772476343306,1768.6575707432917,1791.1299887570522,1795.412227483875,1777.9660593907402,1780.527443761732,1762.5128697043147,1758.7427452119928,1713.2756494628686,1702.0572395187291,1700.4749784869346,1697.9382569078782,1700.776700333847,1665.234729860842,1668.2278916497387,20
1934.9197650085575,1973.4815489439454,1974.8280194751833,2012.7122918906127,1985.6210922543783,2036.0328680547343,2107.2392463061174,2098.4299811143837,2049.008049759812,2038.4804682461624,2047.4945902618597,1999.9894463296255,2036.82514032199,2061.6760137889214,2031.9443101304362,2048.4617438164505,2047.4501800470441,2070.282245936703,2120.771082734885,2118.5309547727043,2117.3011251284242,2085.5151785173243,2104.9788951331134,2094.4515501686346,2113.6913442710656,2109.1256904527872,2071.590427373666,2036.8191035013551,2058.193120697812,2020.808121886316,2019.3027184201894,2035.0941731071357,2027.2110422904684,1987.689153129165,1950.6393090349688,1941.875918002549,1952.4716799526695,1954.0174540106616,1995.2287443774576,2000.3735033525204,1975.3046285707392,1995.3288153331532,1985.7248401721865,1983.7140323790993,1993.3933549006545,2028.91396028443,1990.3709498834664,1993.3916725176277,2009.347285717304,2009.9722715492985,2040.0742972400503,2015.8398343987449,2001.3460988047675,1984.6555131251332,1948.7361287475048,1969.520425404737,1971.481694824959,1975.0348511022569,1993.0201571555565,2004.546280368796,21
1879.2146752861056,1850.181222447058,1837.7962345681437,1877.753184890707,1875.4861967219956,1846.6651991391252,1866.2227076864415,1808.295154245876,1789.600135041788,1769.5624735817055,1749.821325658582,1759.139002140034,1862.7848987769803,1842.2802829280695,1886.4112892543992,1896.917359644347,1854.2541949484432,1862.9851456474446,1811.0746597121008,1791.0122933456776,1781.018146080868,1750.0835949736345,1730.1872512517084,1643.2244096272123,1620.8863163604394,1561.5887549781132,1560.2230833719364,1529.6104259829967,1558.6779285844048,1542.032454606514,1470.1555243142618,1512.7437124218047,1526.6782029157744,1571.5029203585866,1532.0195556077845,1530.886673241556,1421.7505638843668,1452.5852604370111,1474.0102208204335,1508.518115120009,1506.7092702938153,1507.2748867119092,1535.2459194860157,1526.9244652687496,1555.1125797931093,1540.846483172755,1534.2849804691016,1543.7208663185634,1517.131449658439,1518.6084641261543,1565.5723473627029,1541.4106878283662,1560.7474151029608,1574.2597531438385,1661.6552124230248,1643.9142944823252,1638.7098263556618,1665.8353774473442,1682.9835892042622,1681.7722612834839,22
1878.7659750080775,1858.2955078816683,1806.946175766826,1794.7487957195478,1817.3378225383835,1799.4514015784914,1769.185473358744,1774.9846339291028,1783.2494652042578,1776.027938158624,1776.6520503556033,1776.0011216549085,1773.8061493396012,1789.1925220229252,1799.551921218065,1797.1602489813044,1800.8322804373543,1750.1783474136805,1782.0437725793483,1770.5232830956065,1767.8315320582424,1728.6011441444787,1726.479027071335,1735.6282090747827,1745.8482533898627,1727.2867686601298,1731.4770981303814,1746.9954884981457,1734.9180334868436,1722.6677144235305,1691.1306428330251,1671.0606473587436,1675.6216411278829,1668.5938997698465,1658.3862152958468,1665.561521580195,1685.4403107520948,1699.5888410998139,1714.4660882834723,1671.0212180835742,1658.6113709601339,1673.7206798466532,1705.2419349472943,1725.54643392035,1793.9430912410348,1774.5570189423127,1810.1911789292596,1785.6338813063012,1753.6309327716162,1778.9746004889178,1756.7346730254694,1719.1351148313695,1740.3567928591124,1764.2469772000263,1772.7305206668418,1871.8630113204385,1855.2927310291852,1874.8407329725646,1896.3131195264536,1879.9697693147612,23
1865.9778441877054,1863.2354065765928,1829.7178098442703,1853.339990196369,1856.4754727783848,1886.9776004990122,1902.2841088373254,1929.1051282613569,1868.9603563320504,1807.5030863217175,1806.378367665863,1783.2525647674468,1792.3067600557345,1829.5141648632018,1847.504551564186,1880.1771765651988,1887.260868497573,1853.053016601429,1867.729426353887,1876.261949215567,1935.1139346466643,1918.6125120070224,1919.7168805623278,1923.8319015493882,1983.0226229178188,2004.7880791867826,1982.1491862263128,1979.9412451349579,2002.5435473543534,1980.3392654504082,2040.2978835377996,2003.336005825229,1914.156315151875,1920.4214892915445,1996.0565931451213,1985.6586892343116,1984.0991057193971,1929.5410763876469,1941.3622381011608,1925.9659135758245,1879.2456579711509,1864.8698938758412,1823.0474877778884,1849.211996953373,1849.989972750508,1805.2468297846,1847.7075834317434,1827.0481697110101,1835.3366421649175,1848.4533525844201,1823.7787936256493,1846.0796606087504,1835.0565532209666,1822.8846155928454,1841.9899207567523,1852.271544207412,1847.8527585833406,1857.346513374504,1875.8744339364587,1885.3667629978922,24
1818.4953669443107,1856.1618966010412,1837.721931273044,1856.5974447839121,1823.791283486437,1801.023193439685,1786.0220190504444,1768.9955102792921,1740.277415528443,1697.5229471951804,1663.7971521544644,1666.682562621685,1665.8653506226353,1651.2103699483719,1682.242477116182,1697.1826814276847,1721.947247833551,1728.7389711058577,1727.2106287330857,1725.792367030425,1697.9118923069684,1712.2267326500175,1716.974577442447,1715.5536041388198,1730.5165437818112,1743.1517605771248,1730.6581289964183,1733.7193713943502,1717.687084290912,1729.5757145596544,1735.119539188375,1732.3571170563052,1720.9240199749067,1740.5371093996575,1728.7193780987914,1733.9373870475197,1711.140186175192,1702.613925740265,1685.1763725202354,1698.8212693495136,1704.0156973769526,1708.9017066055276,1727.758001354913,1724.652500181226,1725.6211787413865,1745.3582774898725,1765.4541603056946,1762.7609713678999,1766.5907370223379,1788.4319918592864,1807.6701579688627,1842.5064754193595,1922.229557744777,1880.2604411197924,1840.5062037852483,1845.5252930091324,1816.3639847541879,1861.7411954533197,1832.3382349150002,1843.9435510687945,25
