iteration,loss
0,4576.166015625
1,4558.32177734375
2,4563.60595703125
3,4557.07080078125
4,4578.087890625
5,4556.89501953125
6,4567.26806640625
7,4591.92578125
8,4540.87109375
9,4601.4521484375
10,4601.134765625
11,4587.87451171875
12,4536.8388671875
13,4563.84130859375
14,4603.669921875
15,4581.0439453125
16,4588.30810546875
17,4526.0888671875
18,4579.39111328125
19,4568.775390625
20,4591.11572265625
21,4548.556640625
22,4589.61376953125
23,4504.466796875
24,4552.75439453125
25,4570.44970703125
26,4544.5029296875
27,4528.6259765625
28,4553.42431640625
29,4563.1923828125
30,4596.48193359375
31,4539.193359375
32,4547.1318359375
33,4539.33251953125
34,4564.68994140625
35,4538.71337890625
36,4532.94677734375
37,4561.47119140625
38,4496.9296875
39,4553.640625
40,4523.34130859375
41,4506.0283203125
42,4513.11083984375
43,4548.41845703125
44,4484.673828125
45,4490.49755859375
46,4490.02880859375
47,4527.06884765625
48,4488.69091796875
49,4515.96728515625
50,4512.14404296875
51,4505.15234375
52,4474.54833984375
53,4553.99755859375
54,4496.568359375
55,4511.34765625
56,4477.8779296875
57,4520.2705078125
58,4510.0908203125
59,4473.99462890625
60,4504.71435546875
61,4469.2421875
62,4478.9970703125
63,4434.9609375
64,4490.43115234375
65,4491.052734375
66,4449.30810546875
67,4431.3330078125
68,4494.95556640625
69,4446.52734375
70,4411.35546875
71,4438.5908203125
72,4453.89453125
73,4424.66650390625
74,4430.1982421875
75,4441.31640625
76,4454.92822265625
77,4484.79248046875
78,4445.59716796875
79,4441.23095703125
80,4449.25146484375
81,4444.60302734375
82,4420.13330078125
83,4412.3740234375
84,4414.9599609375
85,4420.31494140625
86,4448.587890625
87,4403.50537109375
88,4439.85009765625
89,4422.5869140625
90,4450.8623046875
91,4403.09912109375
92,4420.48486328125
93,4368.97509765625
94,4383.20263671875
95,4389.7802734375
96,4392.1279296875
97,4398.69970703125
98,4381.681640625
99,4379.48779296875
100,4381.46484375
101,4411.49462890625
102,4377.9599609375
103,4355.14111328125
104,4414.095703125
105,4346.412109375
106,4352.07177734375
107,4348.484375
108,4381.1787109375
109,4360.8984375
110,4365.0517578125
111,4328.97265625
112,4345.16015625
113,4366.8603515625
114,4396.9111328125
115,4372.61767578125
116,4356.712890625
117,4378.5830078125
118,4350.263671875
119,4329.810546875
120,4354.11865234375
121,4323.5498046875
122,4344.43798828125
123,4331.05224609375
124,4327.2646484375
125,4328.9873046875
126,4363.42529296875
127,4315.525390625
128,4317.00439453125
129,4329.484375
130,4333.81298828125
131,4344.5126953125
132,4355.8759765625
133,4313.10595703125
134,4338.44384765625
135,4331.75634765625
136,4330.6025390625
137,4323.072265625
138,4316.125
139,4313.4541015625
140,4323.6123046875
141,4303.86572265625
142,4303.2509765625
143,4305.95849609375
144,4299.09033203125
145,4328.064453125
146,4340.6982421875
147,4296.859375
148,4310.58642578125
149,4312.8955078125
150,4287.876953125
151,4305.74853515625
152,4308.0302734375
153,4306.83154296875
154,4327.62158203125
155,4311.091796875
156,4320.87890625
157,4290.91064453125
158,4311.115234375
159,4300.9140625
160,4295.421875
161,4302.861328125
162,4283.8994140625
163,4312.48876953125
164,4286.42578125
165,4298.0322265625
166,4297.8056640625
167,4289.55615234375
168,4276.146484375
169,4295.40673828125
170,4293.2841796875
171,4301.0712890625
172,4285.185546875
173,4291.673828125
174,4265.47705078125
175,4307.14404296875
176,4304.98974609375
177,4268.623046875
178,4278.1884765625
179,4305.95556640625
180,4292.0615234375
181,4281.21923828125
182,4278.06494140625
183,4259.47705078125
184,4274.3251953125
185,4281.751953125
186,4278.0283203125
187,4288.44384765625
188,4270.6103515625
189,4270.88916015625
190,4272.6533203125
191,4272.56640625
192,4284.41943359375
193,4264.09521484375
194,4270.37841796875
195,4266.23291015625
196,4288.8017578125
197,4267.28271484375
198,4273.2119140625
199,4272.34521484375
200,4267.18505859375
201,4273.55126953125
202,4283.09228515625
203,4261.5634765625
204,4259.9853515625
205,4269.5224609375
206,4264.6240234375
207,4252.22802734375
208,4284.7001953125
209,4261.3291015625
210,4264.76708984375
211,4273.400390625
212,4282.07470703125
213,4297.71435546875
214,4257.001953125
215,4259.0625
216,4267.68115234375
217,4268.03369140625
218,4267.384765625
219,4263.44091796875
220,4274.27392578125
221,4260.61767578125
222,4255.39599609375
223,4260.904296875
224,4259.02099609375
225,4270.35888671875
226,4278.576171875
227,4252.76953125
228,4259.30126953125
229,4256.60791015625
230,4269.06298828125
231,4271.78857421875
232,4257.5517578125
233,4254.86572265625
234,4252.5009765625
235,4277.9716796875
236,4253.92919921875
237,4262.23291015625
238,4243.86083984375
239,4249.09521484375
240,4240.236328125
241,4243.0810546875
242,4265.689453125
243,4260.2802734375
244,4253.67236328125
245,4250.4169921875
246,4261.50146484375
247,4248.0419921875
248,4264.64599609375
