date,hmm_prob_state_0,hmm_prob_state_1,hmm_prob_state_2,hmm_prob_state_3,hmm_entropy,hmm_expected_return,hmm_expected_volatility,hmm_state_duration,hmm_state_label
2008-06-02,6.53212078581071e-07,7.847387315727651e-05,3.643989282072795e-21,0.9999208729147641,0.0008302200831445522,-0.0036001664669557867,0.02517764409132408,86,Turbulence
2008-06-03,1.8459001192548633e-07,1.5173573179114935e-05,5.236263043817681e-24,0.9999846418368089,0.00018658542610754765,-0.003600412722828037,0.025178526935825056,87,Turbulence
2008-06-04,7.569110475616133e-08,5.511500350831974e-06,2.2489285722608256e-26,0.9999944128085444,7.356521222106535e-05,-0.003600450688716387,0.02517866190196008,88,Turbulence
2008-06-05,3.8791270798646005e-08,2.3406260305462027e-06,3.6964054720181993e-28,0.9999976205826986,3.338782237304768e-05,-0.003600463160006443,0.02517870620132681,89,Turbulence
2008-06-06,2.20899194972164e-08,1.0944291522208248e-06,1.0823622506207526e-29,0.9999988834809284,1.6527266725979844e-05,-0.0036004680836230324,0.025178723623937402,90,Turbulence
2008-06-09,1.5645773046709884e-08,7.488295851691254e-07,1.476150839946318e-30,0.9999992355246419,1.1607734950734898e-05,-0.003600469467377434,0.025178728465817434,91,Turbulence
2008-06-10,1.2097282759674864e-08,4.952133751951529e-07,2.9701782923108916e-31,0.999999492689342,7.917492449294557e-06,-0.003600470470905007,0.02517873201237065,92,Turbulence
2008-06-11,2.791718086276019e-08,2.1442257083446664e-06,5.614662374354404e-29,0.9999978278571108,3.0645736248022566e-05,-0.0036004640192760762,0.02517870899342841,93,Turbulence
2008-06-12,8.771408372119995e-08,1.0096925339429463e-05,7.937641428774955e-26,0.9999898153605769,0.00012775762509225572,-0.0036004330717324734,0.02517859807254887,94,Turbulence
2008-06-13,3.2939093289439046e-07,4.874635583473326e-05,9.866494978619238e-23,0.9999509242532323,0.000537987761512298,-0.003600283163943011,0.025178059281582652,95,Turbulence
2008-06-16,2.0046235452546863e-06,0.00020796958996213415,4.7952482746153416e-20,0.9997900257864926,0.00199944380491883,-0.0035996587226800824,0.02517583581800748,96,Turbulence
2008-06-17,1.1422201658034389e-05,0.0009290524213939133,3.9419450250541825e-17,0.9990595253769481,0.007556052181857365,-0.0035968122757600715,0.025165756013241298,97,Turbulence
2008-06-18,9.306597293964689e-06,0.0031676494955279848,2.1078077006278774e-14,0.996823043907157,0.021508799038446408,-0.0035882924062507022,0.025134639457772147,98,Turbulence
2008-06-19,2.296322490619601e-06,0.0002980899623382549,8.8739198592838e-18,0.999699613715171,0.002750085741742187,-0.0035993119244994124,0.025174581025368403,99,Turbulence
2008-06-20,2.1762962630214608e-06,0.00032811334665763635,2.1595862237460938e-18,0.9996697103570794,0.0029907843504986577,-0.0035991985850087563,0.025174164214466582,100,Turbulence
2008-06-23,1.822632845382764e-05,0.003908032464297482,1.4351989495167787e-14,0.9960737412072344,0.025786388956856154,-0.003585377352817853,0.025124294074994166,101,Turbulence
2008-06-24,9.522648854558395e-05,0.005965350244310277,3.4443938407281275e-13,0.9939394232667997,0.0374771566928888,-0.0035767494515314803,0.02509525380495194,102,Turbulence
2008-06-25,0.0004102170086629945,0.010416224618669362,4.216509735657058e-12,0.9891735583684511,0.061510551565779975,-0.0035565834749267983,0.025031593326260853,103,Turbulence
2008-06-26,0.0008621560149565899,0.08449962075239073,9.107749512296934e-09,0.9146382141249032,0.2964930010816746,-0.0032693538429656942,0.023998899822632543,104,Turbulence
2008-06-27,0.002583856375881369,0.2588779542997211,3.7048711123703173e-08,0.7385381522756865,0.5890817636028353,-0.0025866192736571474,0.021564437953059862,105,Turbulence
2008-06-30,0.005689626992637353,0.5556722609271157,9.785970769230104e-08,0.4386380142205393,0.7173850726724181,-0.0014228226024436239,0.01741996488532303,1,Range
2008-07-01,0.041809155402723126,0.4340718689727369,1.318531860340191e-09,0.5241189743060082,0.8335816440485668,-0.00152169073240979,0.018907945203154277,1,Turbulence
2008-07-02,0.31118324412920306,0.17429950682806358,1.8338922268448733e-10,0.514517248859344,1.0096749955397017,0.0002099656501069957,0.021006852446001173,2,Turbulence
2008-07-03,0.9020190831317482,0.0030392211091379026,6.127047613816037e-14,0.09494169575905262,0.3341711351370552,0.005528636618857549,0.020069032524475085,1,Expansion
2008-07-04,0.9964803807517085,3.628471790469358e-05,1.0400706556772453e-17,0.003483334530386796,0.023599252911489142,0.006471983832603144,0.019580116067629282,2,Expansion
2008-07-07,0.9989448303658132,0.00019729566916451398,2.2336053652457317e-17,0.0008578739650224109,0.008795197887166728,0.006497508556737287,0.01956403214675975,3,Expansion
2008-07-08,0.999518571522907,0.00013220966262071583,4.199690219912816e-17,0.00034921881447219524,0.0044418091977399135,0.006503059539064656,0.019561713974050446,4,Expansion
2008-07-09,0.9996852877537861,8.452758839076898e-05,4.84705706026874e-18,0.00023018465782318062,0.0030355704221556572,0.006504562760482393,0.019561440415589312,5,Expansion
2008-07-10,0.9998301469969946,1.9170849784387787e-05,1.8093459613869977e-20,0.00015068215322100358,0.0017041285033757916,0.006505777617002546,0.019561535419423542,6,Expansion
2008-07-11,0.9998838936489993,2.8285577145577856e-06,5.488194908039461e-24,0.00011327779328609983,0.0011814408931193473,0.0065062585292655645,0.01956146072161563,7,Expansion
2008-07-14,0.9998993153785698,8.727786465657445e-07,1.5802748119569416e-26,9.98118427835301e-05,0.001032345222329629,0.006506406948294407,0.019561401279778786,8,Expansion
2008-07-15,0.9999087701217356,3.869233734466983e-07,3.412664450716954e-28,9.08429548909379e-05,0.0009423575607169466,0.00650650066207813,0.019561354920040495,9,Expansion
2008-07-16,0.9999280466679397,5.729718003050637e-07,3.907477275532826e-28,7.138036025999448e-05,0.0007616888582994469,0.006506696217218546,0.01956124403943591,10,Expansion
2008-07-17,0.9999438476814356,1.9556288763707683e-07,4.0456449047182456e-30,5.595675567678749e-05,0.0006070404323746333,0.006506854492200458,0.019561160519058575,11,Expansion
2008-07-18,0.9998934485122244,1.1253380998866841e-07,4.781551134033455e-32,0.00010643895396559372,0.00108204340493524,0.006506344745956698,0.019561444810654128,12,Expansion
2008-07-21,0.9996925146592847,1.4516631607012448e-07,1.0209922477682257e-31,0.000307340174399305,0.002795354437897449,0.006504313852415952,0.01956257318140955,13,Expansion
2008-07-22,0.9992461553713005,5.846008094438666e-07,9.558540913209943e-29,0.0007532600278900912,0.0061787190411927385,0.006499803776771805,0.0195650746688356,14,Expansion
2008-07-23,0.9981230822199885,3.0700738481068617e-06,4.457540558634475e-25,0.0018738477061633748,0.013681442627072424,0.006488461355813639,0.019571349410259644,15,Expansion
2008-07-24,0.997181049624155,1.5490173393584056e-05,1.3399323518280568e-21,0.002803460202451373,0.01946218940040119,0.006478986778630141,0.019576468941239995,16,Expansion
2008-07-25,0.9960076188709833,0.00014607566832997932,1.120551126528611e-17,0.00384630546068666,0.026662380035597056,0.006467624107528672,0.019581245312561904,17,Expansion
2008-07-28,0.9977996716994391,0.00018713385013623943,5.925889360312822e-16,0.0020131944504242056,0.016302180746070604,0.00648589464263548,0.019570606827028506,18,Expansion
2008-07-29,0.9981058953200971,4.7121598790875274e-05,7.809716883455684e-18,0.0018469830811120062,0.013987055928278765,0.00648845570881804,0.019570833413211808,19,Expansion
2008-07-30,0.9965629346854126,0.0005938549776839761,3.6358268706372524e-15,0.0028432103368998102,0.024512061062271447,0.006474945660099395,0.019571899087748517,20,Expansion
2008-07-31,0.9927715008705237,0.002428291756596278,1.0132109883499962e-12,0.004800207371866854,0.04745077294595813,0.0064436214503797665,0.019567690493655795,21,Expansion
2008-08-01,0.9664992994706074,0.013125922393591958,4.56508878524158e-11,0.02037477809014984,0.1691383157317886,0.006218881096783268,0.019566530731152252,22,Expansion
2008-08-04,0.9180184463557146,0.01574300629051031,3.6232531182447694e-11,0.06623854731754258,0.3236841989664117,0.005738827132754467,0.0198024994622063,23,Expansion
2008-08-05,0.6850258146326088,0.014202769158945215,8.171643635143558e-12,0.30077141620027426,0.6809157129252947,0.0033778856557951393,0.021132844227034864,24,Expansion
2008-08-06,0.6532640729415897,0.009405120961895008,2.9914778508560885e-11,0.33733080606660043,0.688606175942948,0.0030385361598005032,0.02137799113740408,25,Expansion
2008-08-07,0.46419813401044013,0.03760739276564804,1.4257552115645369e-09,0.4981944717981567,0.826743475618217,0.0012350820713623698,0.0220479809655001,1,Turbulence
2008-08-08,0.27348115726114064,0.054024468048842235,1.5313789738444467e-09,0.672494373158638,0.7790550087517715,-0.0006300263573977229,0.02289112326594059,2,Turbulence
2008-08-11,0.1532406844306879,0.012537616797837233,8.89935088811172e-12,0.8342216987625756,0.49355078080927306,-0.002003695274750736,0.024143509722891546,3,Turbulence
2008-08-12,0.0477070955634748,0.020331285492253437,3.2372128261433396e-10,0.9319616186205504,0.29002905741917284,-0.00304068123494179,0.02462801236701447,4,Turbulence
2008-08-13,0.013559523027292004,0.039441515222056425,1.8238209248625841e-09,0.9469989599268306,0.23739791760923196,-0.0033129271524834367,0.024554115552718594,5,Turbulence
2008-08-14,0.013277980671579079,0.007271355630716385,1.988162054795686e-12,0.9794506636957164,0.11352229078787425,-0.0034385165746764947,0.025003034084884006,6,Turbulence
2008-08-15,0.04256828194432474,0.0030558902559189383,4.990338363967664e-13,0.9543758277992573,0.19663587680026243,-0.0031585372144847723,0.024897101814880897,7,Turbulence
2008-08-18,0.291663842039384,1.8382294552882395e-05,2.947294963599295e-20,0.7083177756660631,0.603847231143785,-0.0006522952022751738,0.023539947627128494,8,Turbulence
2008-08-19,0.8719532017250957,0.00039138616005004887,1.5107417482846976e-16,0.12765541211485404,0.3853139042502212,0.005214631202075172,0.02027475840478672,1,Expansion
2008-08-20,0.9912334524770607,0.00014672715717862472,2.1553208070247035e-16,0.008619820365760473,0.05099912253951829,0.006419369826308645,0.019608057000694804,2,Expansion
2008-08-21,0.9996969113687924,6.832116100737442e-08,1.4327876291855813e-27,0.0003030203100466358,0.002759152824956165,0.006504358000689972,0.01956254954973153,3,Expansion
2008-08-22,0.9998232162390311,1.849136788949771e-06,4.9016620382557744e-26,0.0001749346241798288,0.001714554820841698,0.006505641471517957,0.019561815219877658,4,Expansion
2008-08-25,0.9998811111355648,6.027808628030856e-10,1.9665340647342977e-36,0.00011888826165443793,0.001193326629236989,0.006506219613996349,0.019561515677132102,5,Expansion
2008-08-26,0.9999033359324454,1.1219826201682523e-08,4.182897363236757e-35,9.665284772849997e-05,0.0009903609058601651,0.006506444300391974,0.01956139067300804,6,Expansion
2008-08-27,0.9998585942229282,2.698294202836862e-07,1.9126185931754943e-29,0.0001411359476516017,0.0013967583220764095,0.0065059930426550954,0.019561638431010706,7,Expansion
2008-08-28,0.9991616695611473,1.1061305822020094e-07,1.8116340305396983e-29,0.0008382198257944243,0.0067778928351199625,0.006498947994698025,0.019565555891881907,8,Expansion
2008-08-29,0.9994093175817209,2.724777251294639e-07,1.099076144720258e-27,0.000590409940553989,0.004984143541629309,0.006501451812178771,0.019564162381467683,9,Expansion
2008-09-03,0.9998785446383228,9.017452300543413e-10,2.85374757851673e-35,0.0001214544599319349,0.001216496676571983,0.006506193673255447,0.019561530091277132,10,Expansion
2008-09-04,0.999907551457272,4.678174000758391e-09,7.527748006166191e-36,9.244386455408518e-05,0.0009512366407148899,0.006506486885509933,0.01956136708161213,11,Expansion
2008-09-05,0.9995418555329443,1.3899017176353813e-08,1.0680254472620165e-33,0.00045813056803844127,0.0039805620095887334,0.006502790505121609,0.019563421393303124,12,Expansion
2008-09-08,0.9989376173589669,1.3579460367487586e-08,1.4386516996500965e-32,0.0010623690615727372,0.008336374801674363,0.006496682928603628,0.019566815942058276,13,Expansion
2008-09-09,0.9991325907736957,2.1041499116374123e-07,6.35635651211865e-28,0.0008671988113132272,0.006984229617208551,0.006498654450191552,0.019565717865566382,14,Expansion
2008-09-10,0.9969131404308967,7.966159891957082e-07,3.4949313428284526e-25,0.0030860629531140825,0.02093337228629185,0.006476222718429412,0.01957817834476328,15,Expansion
2008-09-11,0.9710340418734325,1.1744164765228363e-07,1.5478753058571456e-27,0.028965840684919853,0.1311307321168719,0.0062146369469474536,0.019723573748587558,16,Expansion
2008-09-12,0.5330078816105845,2.270555960326714e-09,6.969471584150738e-33,0.4669921161188595,0.6909666002914849,0.001787114593422247,0.022184358654895667,17,Expansion
2008-09-15,0.26343488103926693,6.226007957437826e-07,1.3731567282174647e-24,0.7365644963599373,0.5766284492476541,-0.0009376983036535904,0.023698781812789473,1,Turbulence
2008-09-16,0.0005655804410589082,3.992784647672268e-12,9.638351124700957e-37,0.9994344195549484,0.004794637702850108,-0.003594755655589948,0.0251755615970093,2,Turbulence
2008-09-17,9.450733268505087e-07,2.793370205999869e-14,1.7523966472653483e-45,0.9999990549266452,1.405513400579195e-05,-0.0036004629299436833,0.025178733657119905,3,Turbulence
2008-09-18,8.436966939366025e-08,3.009199692852556e-16,8.430042039153392e-51,0.9999999156303303,1.45858773178008e-06,-0.003600471629844961,0.02517873849245978,4,Turbulence
2008-09-19,3.856400266936022e-06,1.5725099502573478e-18,5.248824603064673e-53,0.999996143599733,5.192941620185675e-05,-0.003600433502560232,0.025178717301602337,5,Turbulence
