date,egarch_sigma,egarch_log_variance,egarch_standardized_residual,egarch_negative_shock,egarch_volatility_percentile,egarch_volatility_change,egarch_tail_risk_score
2021-11-08,0.008491104023853668,-0.3271321259594161,0.8850950741378635,0.0,0.23809523809523808,-0.02391335651553783,0.008491104023853668
2021-11-09,0.008726269173817554,-0.27249434287313257,-0.48062239882843316,-0.48062239882843316,0.2857142857142857,0.027695473910488877,0.012920309596960357
2021-11-10,0.00829880648434788,-0.3729467711956065,0.2839220855199911,0.0,0.1984126984126984,-0.048985732728969666,0.00829880648434788
2021-11-11,0.007534195186011322,-0.5662661534099035,-0.2486712495389549,-0.2486712495389549,0.1111111111111111,-0.09213509192902225,0.009407732917187137
2021-11-12,0.006839205226322253,-0.7598271261857468,1.0905052183904431,0.0,0.07142857142857142,-0.0922447511022082,0.006839205226322253
2021-11-15,0.007390556596460739,-0.6047640867035785,0.286874504704671,0.0,0.10714285714285714,0.08061629266752868,0.007390556596460739
2021-11-16,0.006741049875991879,-0.7887388244981605,-1.0275388535092773,-1.0275388535092773,0.06349206349206349,-0.08788332948832323,0.01366774053701743
2021-11-17,0.007307709651881232,-0.6273103708850633,0.8676051717563062,0.0,0.10317460317460317,0.0840610567068345,0.007307709651881232
2021-11-18,0.007522324355376083,-0.5694198259601251,-0.549925953358353,-0.549925953358353,0.12301587301587301,0.029368258143589898,0.011659045747977034
2021-11-19,0.007303074593287206,-0.6285793126945481,-1.644949362512389,-1.644949362512389,0.10317460317460317,-0.02914654456932353,0.01931626248989542
2021-11-22,0.009059530383761102,-0.19753561660908064,-0.39374054711582307,-0.39374054711582307,0.31746031746031744,0.24050908532255488,0.012626634833675621
2021-11-23,0.008439420550878023,-0.33934288370457766,1.3277064547890396,0.0,0.23809523809523808,-0.06844834186930981,0.008439420550878023
2021-11-24,0.00950973327023155,-0.10053852824868688,1.7927334965760262,0.0,0.38095238095238093,0.12682301028856457,0.00950973327023155
2021-11-25,0.011752409025616433,0.32294630007680664,0.6754483383679419,0.0,0.6309523809523809,0.23582951189652834,0.011752409025616433
2021-11-26,0.011432708341938089,0.26778661409036014,-0.45892227082612824,-0.45892227082612824,0.5952380952380952,-0.027202991572323643,0.016679432815913137
2021-11-29,0.010718318621353562,0.13873841064830914,-0.5178017392015247,-0.5178017392015247,0.5198412698412699,-0.06248648169952553,0.016268282644806526
2021-11-30,0.010204343559756997,0.040456751688531294,-0.42814304905039047,-0.42814304905039047,0.46825396825396826,-0.04795295603291716,0.014573262324989072
2021-12-01,0.009539203883144897,-0.09435012284025625,0.47235159218971234,0.0,0.38492063492063494,-0.06518201516021271,0.009539203883144897
2021-12-02,0.008961902297246985,-0.21920515716235164,-0.24166966670790954,-0.24166966670790954,0.3055555555555556,-0.060518843392996735,0.011127722238491511
2021-12-03,0.008073312346544619,-0.42804248612049417,-3.286089051030368,-3.286089051030368,0.19047619047619047,-0.09915193462612648,0.03460293565407318
2021-12-06,0.014387522727001875,0.727552521375876,-1.4505552077608856,-1.4505552077608856,0.7857142857142857,0.7821090166491256,0.03525741874543254
2021-12-07,0.016689958932119022,1.0244443680973823,1.3875778646383319,0.0,0.8293650793650794,0.16003006555089816,0.016689958932119022
2021-12-08,0.01859242604477966,1.2403384058046776,0.22364218684108114,0.0,0.8650793650793651,0.11398872342336519,0.01859242604477966
2021-12-09,0.016205187878708185,0.9654926748100471,0.6354151173941436,0.0,0.8015873015873016,-0.12839842204141827,0.016205187878708185
2021-12-10,0.015458981021093705,0.8712100746527683,-0.19914131735366936,-0.19914131735366936,0.7936507936507936,-0.04604740550986841,0.018537502866579677
2021-12-13,0.013533897692849295,0.6052247710362334,0.6332587936224354,0.0,0.7420634920634921,-0.12452847478224105,0.013533897692849295
2021-12-14,0.012986592821615328,0.5226648217508534,-0.013713412026718136,-0.013713412026718136,0.6984126984126984,-0.04043956025492479,0.013164683319801359
2021-12-15,0.010975869091585301,0.18622810226261138,-0.03660166290448327,-0.03660166290448327,0.5079365079365079,-0.15483073641019296,0.011377604152159243
2021-12-16,0.009379006425533966,-0.1282225207389951,0.07491521623784451,0.0,0.31746031746031744,-0.14548849414353682,0.009379006425533966
2021-12-17,0.008118510104609426,-0.41687688061967815,0.25890115491846594,0.0,0.17063492063492064,-0.13439550670238265,0.008118510104609426
2021-12-20,0.007337974484183413,-0.6190444885675225,-0.23346437126904024,-0.23346437126904024,0.10317460317460317,-0.09614271712033107,0.009051130083521554
2021-12-21,0.006644684398185874,-0.8175357931728161,0.13613816232579856,0.0,0.05952380952380952,-0.09447976243197442,0.006644684398185874
2021-12-22,0.00589596742299712,-1.0566329267882668,-0.1311447472993542,-0.1311447472993542,0.04365079365079365,-0.1126790875715884,0.006669192580771302
2021-12-23,0.0052586811036245676,-1.285409676881864,-2.6934175503394537,-2.6934175503394537,0.015873015873015872,-0.1080885075597311,0.019422505079765427
2021-12-24,0.008336082651814425,-0.36398338597454327,1.6352845755892336,0.0,0.20238095238095238,0.5852040630622659,0.008336082651814425
2021-12-27,0.010016850349218112,0.003367233686503407,0.7928111284660826,0.0,0.44841269841269843,0.20162560372861127,0.010016850349218112
2021-12-28,0.01004068490549789,0.008120473243780148,0.3629795340168084,0.0,0.45634920634920634,0.0023794461780730636,0.01004068490549789
2021-12-29,0.009204770288249097,-0.1657264674528142,-0.6301800557949218,-0.6301800557949218,0.32142857142857145,-0.08325274870353494,0.015005432942077351
2021-12-30,0.009033684366384978,-0.20324958956821204,0.005709189969448003,0.0,0.3055555555555556,-0.0185866584940777,0.009033684366384978
2021-12-31,0.00771820947221687,-0.5180053790175881,1.0625070024172112,0.0,0.15873015873015872,-0.14561886831723825,0.00771820947221687
2022-01-04,0.008257053810097859,-0.3830345013467627,2.180863571963506,0.0,0.1984126984126984,0.0698146817368277,0.008257053810097859
2022-01-05,0.011115254277180141,0.21146666219945018,-0.18625928006908843,-0.18625928006908843,0.5674603174603174,0.34615257848833236,0.013185573536632572
2022-01-06,0.009815941629354008,-0.03715466416588751,0.4003246086502666,0.0,0.43253968253968256,-0.11689455008633054,0.009815941629354008
2022-01-07,0.009075954607960275,-0.19391305483100463,-0.011927619433687099,-0.011927619433687099,0.3253968253968254,-0.07538624915829217,0.009184209140521444
2022-01-10,0.007764489116893837,-0.5060488632344872,-2.1106042838860235,-2.1106042838860235,0.17063492063492064,-0.1444989037204072,0.024152253109196376
2022-01-11,0.010662414054101605,0.12827951842925606,-0.7183651834372329,-0.7183651834372329,0.5396825396825397,0.3732280248680515,0.018321921081960034
2022-01-12,0.010617143435932851,0.11976981394177674,1.1370961485231965,0.0,0.5396825396825397,-0.004245813184429736,0.010617143435932851
2022-01-13,0.011407474748428719,0.2633674544582484,-0.84755085118147,-0.84755085118147,0.6190476190476191,0.07443916692516894,0.021075889681290604
2022-01-14,0.011663240448721935,0.3077139217444695,-0.005952654970831174,-0.005952654970831174,0.6468253968253969,0.022420886824969344,0.011732667694955018
2022-01-17,0.009877486537050721,-0.024654025366281213,-2.970124135403524,-2.970124135403524,0.4603174603174603,-0.15310958558407306,0.03921484769786845
2022-01-18,0.016290259513927673,0.9759645207328247,-0.5931706823158527,-0.5931706823158527,0.8055555555555556,0.6492312546134551,0.02595316386490646
2022-01-19,0.015542278934914904,0.8819577816037534,0.16874188226909362,0.0,0.7896825396825397,-0.04591581726327121,0.015542278934914904
2022-01-20,0.01347750137077553,0.5968732741161561,1.1450109291169541,0.0,0.7261904761904762,-0.13284908685437125,0.01347750137077553
2022-01-21,0.014383884911179106,0.7270467670675845,0.3557511265864316,0.0,0.7619047619047619,0.06725160068386038,0.014383884911179106
2022-01-24,0.013001894169421747,0.5250199183872669,-1.7562154165762396,-1.7562154165762396,0.7063492063492064,-0.09607910173720036,0.03583602115445294
2022-01-25,0.016203302918614867,0.9652600246558349,1.6828164725397194,0.0,0.8015873015873016,0.24622633498450486,0.016203302918614867
2022-01-26,0.01921092175742572,1.305787731686529,0.0677452106442354,0.0,0.876984126984127,0.18561763943545162,0.01921092175742572
2022-01-27,0.01619255589332553,0.963933061756537,-0.4557147244232947,-0.4557147244232947,0.8015873015873016,-0.15711718064405134,0.02357174203996117
