date,strategy,return,signal,exposure,turnover,transaction_cost,strategy_return,equity,drawdown,rolling_sharpe,cumulative_turnover
2021-05-21,RAEMF-MC,0.0,0.43665973370047123,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
2021-05-24,RAEMF-MC,0.01088352319499557,0.4442716844250761,0.43665973370047123,0.43665973370047123,0.00043665973370047125,0.004315736606349196,1.0043250628092286,0.0,,0.43665973370047123
2021-05-25,RAEMF-MC,0.008133369984917645,0.4516623011912718,0.4442716844250761,0.0076119507246048546,7.611950724604855e-06,0.003605814032527113,1.0079530091329594,0.0,,0.4442716844250761
2021-05-26,RAEMF-MC,0.006186026552547518,0.4572613911230725,0.4516623011912718,0.0073906167661957345,7.390616766195735e-06,0.002786604371187726,1.010765692491954,0.0,,0.4516623011912718
2021-05-27,RAEMF-MC,-0.010021951857930596,0.4124685515268798,0.4572613911230725,0.005599089931800694,5.599089931800694e-06,-0.004588250738257606,1.0061386691461691,-0.004577740796066432,,0.4572613911230725
2021-05-28,RAEMF-MC,0.012873506217792338,0.4408346271011804,0.4124685515268798,0.044792839596192735,4.4792839596192735e-05,0.005265123623128893,1.0114500839790501,0.0,,0.5020542307192652
2021-05-31,RAEMF-MC,0.005731540207862935,0.4501745930188775,0.4408346271011804,0.028366075574300598,2.8366075574300597e-05,0.0024982953146743783,1.0139801440875964,0.0,,0.5304203062935658
2021-06-01,RAEMF-MC,0.007299822724758502,0.4615394971443934,0.4501745930188775,0.009339965917697146,9.339965917697147e-06,0.0032768547583104154,1.0173082596451863,0.0,,0.539760272211263
2021-06-02,RAEMF-MC,0.0022400104940055398,0.43206459193793445,0.4615394971443934,0.011364904125515884,1.1364904125515884e-05,0.0010224884128759652,1.0183489775233112,0.0,,0.5511251763367788
2021-06-03,RAEMF-MC,0.0173752827802289,0.45411542621816847,0.43206459193793445,0.029474905206458957,2.9474905206458956e-05,0.00747776955903936,1.025992499137649,0.0,,0.5806000815432377
2021-06-04,RAEMF-MC,0.007135766293067602,0.45742472926005917,0.45411542621816847,0.022050834280234022,2.2050834280234022e-05,0.0032184107172894003,1.0292998837989824,0.0,,0.6026509158234717
2021-06-07,RAEMF-MC,-0.011175344913568792,0.41653756306521317,0.45742472926005917,0.003309303041890699,3.309303041890699e-06,-0.0051151884245188755,1.024048263911426,-0.005102128126327599,,0.6059602188653624
2021-06-08,RAEMF-MC,-0.02904641495148869,0.4089014304983044,0.41653756306521317,0.040887166194846,4.0887166194846e-05,-0.012139810065868917,1.0116916676094057,-0.017106983559142752,,0.6468473850602084
2021-06-09,RAEMF-MC,0.009816196252946885,0.40662483774490976,0.4089014304983044,0.00763613256690876,7.63613256690876e-06,0.0040062205573151675,1.0157528571445755,-0.013161399187578748,,0.6544835176271172
2021-06-10,RAEMF-MC,-0.0070168329819055185,0.3871211880708832,0.40662483774490976,0.002276592753394646,2.2765927533946464e-06,-0.0028554951655038576,1.0128565169823451,-0.015975292599808122,,0.6567601103805119
2021-06-11,RAEMF-MC,0.021052464789039438,0.4154679438206228,0.3871211880708832,0.01950364967402657,1.9503649674026568e-05,0.008130351531279355,1.021124963658092,-0.007942214188073282,,0.6762637600545385
2021-06-14,RAEMF-MC,0.007355955128511874,0.4144944134023405,0.4154679438206228,0.028346755749739605,2.8346755749739607e-05,0.0030278167963298536,1.0242214283725286,-0.004933892936730966,,0.7046105158042781
2021-06-15,RAEMF-MC,0.00413326691004188,0.43029978193851365,0.4144944134023405,0.0009735304182822979,9.73530418282298e-07,0.0017122425128948315,1.025976646095183,-0.0032286389575154617,,0.7055840462225604
2021-06-16,RAEMF-MC,-0.007959276639339931,0.41078173985667477,0.43029978193851365,0.015805368536173148,1.580536853617315e-05,-0.0034406803708324513,1.0224526543291785,-0.0066523173446128014,,0.7213894147587336
2021-06-17,RAEMF-MC,0.002503277654194252,0.4173151751200355,0.41078173985667477,0.019518042081838882,1.9518042081838883e-05,0.0010087827080524114,1.0234846073073147,-0.005649739772829343,3.8536500042395545,0.7409074568405725
2021-06-18,RAEMF-MC,0.013040375609170112,0.43689626192566167,0.4173151751200355,0.006533435263360754,6.533435263360754e-06,0.005435413195708505,1.0290628152465888,-0.0002303201973740121,4.556788694547639,0.7474408921039333
2021-06-21,RAEMF-MC,-0.0037376425129457087,0.4079493767339578,0.43689626192566167,0.019581086805626147,1.9581086805626148e-05,-0.0016525431291260428,1.0273636489213196,-0.0018811183292050115,4.160166399730029,0.7670219789095594
2021-06-22,RAEMF-MC,0.005333152217778487,0.4120806316035809,0.4079493767339578,0.028946885191703853,2.8946885191703852e-05,0.0021467092380783545,1.0295714688832098,0.0,4.3929535486952505,0.7959688641012632
2021-06-23,RAEMF-MC,-0.00224895264621469,0.39985872539642264,0.4120806316035809,0.004131254869623069,4.131254869623069e-06,-0.0009308810817683172,1.0286135062243322,-0.000930447946383639,4.1462763427886395,0.8001001189708863
2021-06-24,RAEMF-MC,0.002067772875527583,0.4102071344858616,0.39985872539642264,0.01222190620715824,1.222190620715824e-05,0.0008145951202105968,1.02945175113584,-0.00011627920060719443,4.182878191334514,0.8123220251780445
2021-06-25,RAEMF-MC,0.007509494319858411,0.4207851515564398,0.4102071344858616,0.010348409089438959,1.034840908943896e-05,0.003070099737297534,1.0326171272104163,0.0,4.522138904887797,0.8226704342674835
2021-06-28,RAEMF-MC,0.011223574770211627,0.43121592094520017,0.4207851515564398,0.010578017070578205,1.0578017070578205e-05,0.004712135593617955,1.0374944413882494,0.0,5.030849641878765,0.8332484513380618
2021-06-29,RAEMF-MC,0.003004423660253513,0.41932048733186617,0.43121592094520017,0.010430769388760364,1.0430769388760364e-05,0.0012851245461770074,1.0388286080629512,0.0,5.116155683612904,0.8436792207268222
2021-06-30,RAEMF-MC,-0.0010572663202488106,0.40669421914040516,0.41932048733186617,0.011895433613334006,1.1895433613334006e-05,-0.00045522886225963415,1.0383558109212372,-0.00045512526132251985,4.953906959422893,0.8555746543401562
2021-07-01,RAEMF-MC,0.0060376099572857864,0.42786877231220144,0.40669421914040516,0.01262626819146101,1.262626819146101e-05,0.002442834798861217,1.0408954433180275,0.0,5.183069208919655,0.8682009225316172
2021-07-02,RAEMF-MC,0.0022485779647068308,0.400882656879121,0.42786877231220144,0.021174553171796284,2.1174553171796283e-05,0.0009409217400355841,1.0418753053842174,0.0,5.220571061007334,0.8893754757034135
2021-07-05,RAEMF-MC,-0.006456192518251778,0.37272913907951255,0.400882656879121,0.026986115433080438,2.6986115433080438e-05,-0.002615161725472956,1.0391541925887013,-0.002611745168979218,4.740520514003599,0.916361591136494
2021-07-06,RAEMF-MC,-0.04074434109454123,0.36696869087957595,0.37272913907951255,0.028153517799608452,2.8153517799608454e-05,-0.015214756696329965,1.0234633829897848,-0.017671905936615606,2.2861995791635517,0.9445151089361024
2021-07-07,RAEMF-MC,0.02461357642822559,0.4378315636816109,0.36696869087957595,0.005760448199936596,5.7604481999365965e-06,0.009026651471530396,1.032743652106065,-0.008764631651179133,3.0007839462097308,0.950275557136039
2021-07-08,RAEMF-MC,-0.010039060438579567,0.41183375401475125,0.4378315636816109,0.07086287280203496,7.086287280203496e-05,-0.004466280402519526,1.0281414144640517,-0.013181895039830027,2.506058813805712,1.021138429938074
2021-07-09,RAEMF-MC,-0.02023715006358353,0.3892552222395558,0.41183375401475125,0.02599780966685966,2.5997809666859663e-05,-0.008360339290912327,1.0195816345893853,-0.02139763816228535,1.6507357756512504,1.0471362396049335
2021-07-12,RAEMF-MC,-0.03846977407316964,0.40979361976492146,0.3892552222395558,0.022578531775195476,2.2578531775195475e-05,-0.014997138988132345,1.0044049152442822,-0.03596437111648121,0.3302070944665762,1.069714771380129
2021-07-13,RAEMF-MC,0.0009561114752351873,0.42048555781808833,0.40979361976492146,0.02053839752536568,2.0538397525365682e-05,0.0003712699848100408,1.0047778898747666,-0.03560638717295461,0.353476508577929,1.0902531689054946
2021-07-14,RAEMF-MC,-0.013680401139609204,0.41311208708217795,0.42048555781808833,0.010691938053166872,1.0691938053166871e-05,-0.005763103042416954,0.9990039053756014,-0.04114830228441402,-0.0719492932708107,1.1009451069586615
2021-07-15,RAEMF-MC,0.010886607405888865,0.43090400941615825,0.41311208708217795,0.007373470735910381,7.373470735910382e-06,0.004490015635955134,1.003499533699108,-0.036833363346641,0.24709342247144636,1.1083185776945719
2021-07-16,RAEMF-MC,0.004156983963496595,0.4341750359136842,0.43090400941615825,0.017791922333980303,1.7791922333980305e-05,0.0017734691346153754,1.0052807881817816,-0.03512370147686783,0.3676615310187903,1.126110500028552
2021-07-19,RAEMF-MC,-0.04389532828243385,0.41526364742087907,0.4341750359136842,0.003271026497525975,3.2710264975259753e-06,-0.019061526759966203,0.9863000769081806,-0.05334153539184039,-0.8372341391990437,1.129381526526078
2021-07-20,RAEMF-MC,0.023666075911242125,0.45300146547784315,0.41526364742087907,0.01891138849280516,1.8911388492805158e-05,0.009808749614549004,0.9960220496585546,-0.04401031053207782,-0.2319437519820139,1.1482929150188832
2021-07-21,RAEMF-MC,-0.001965347634277566,0.44064922248906746,0.45300146547784315,0.03773781805696408,3.773781805696408e-05,-0.0009280431765581135,0.995098126978049,-0.04489709868775338,-0.28269916709685644,1.1860307330758473
2021-07-22,RAEMF-MC,0.017844386047438984,0.4594260144430915,0.44064922248906746,0.012352242988775686,1.2352242988775686e-05,0.007850762594609977,1.0029411527144794,-0.03736930174708386,0.16413084940512257,1.198382976064623
2021-07-23,RAEMF-MC,-0.019387924363520402,0.42241400490898395,0.4594260144430915,0.01877679195402404,1.8776791954024042e-05,-0.008926093610610315,0.9940286422262651,-0.045923598448575964,-0.3239191128377613,1.217159768018647
2021-07-26,RAEMF-MC,0.003053269288903338,0.45224049672346844,0.42241400490898395,0.03701200953410755,3.701200953410755e-05,0.001252731698857157,0.9952746737245781,-0.044727647750950505,-0.2533578712070875,1.2541717775527546
2021-07-27,RAEMF-MC,0.003310274276786539,0.4507699695164511,0.45224049672346844,0.02982649181448449,2.9826491814484492e-05,0.0014672135914103803,0.9967360260488931,-0.04332503045427116,-0.17297075862810093,1.2839982693672392
2021-07-28,RAEMF-MC,0.00010963194999216816,0.46080621746120576,0.4507699695164511,0.001470527207017347,1.470527207017347e-06,4.794826354898139e-05,0.9967838189563432,-0.04327915845096797,-0.16872186783799634,1.2854687965742566
2021-07-29,RAEMF-MC,0.012860637757757254,0.47127813637676086,0.46080621746120576,0.010036247944754662,1.0036247944754661e-05,0.005916225591346128,1.0026984959247334,-0.0376022056161861,0.13844080111820625,1.2955050445190113
2021-07-30,RAEMF-MC,0.012636275142854264,0.47324367439885573,0.47127813637676086,0.0104719189155551,1.04719189155551e-05,0.005944728281152789,1.008677018771212,-0.03186397301235844,0.43560781235691404,1.3059769634345664
2021-08-02,RAEMF-MC,0.0031780293260254906,0.4589833538567401,0.47324367439885573,0.0019655380220948704,1.9655380220948704e-06,0.0015020167375735273,1.0101932069211512,-0.030408723864879916,0.5062649124610887,1.3079425014566612
2021-08-03,RAEMF-MC,0.01376851415183663,0.46569674796653376,0.4589833538567401,0.014260320542115623,1.4260320542115624e-05,0.00630525848249185,1.0165828592437445,-0.02427588600072028,0.8056889879413855,1.322202821998777
2021-08-04,RAEMF-MC,0.0017246684289090458,0.4554050757264747,0.46569674796653376,0.006713394109793658,6.713394109793658e-06,0.0007964590845537001,1.0173928484159902,-0.02349845211006185,0.8369466099723057,1.3289162161085706
2021-08-05,RAEMF-MC,0.008066335070714891,0.46208669977643535,0.4554050757264747,0.010291672240059058,1.0291672240059058e-05,0.0036631582614739745,1.021126553835626,-0.019914812685707828,1.0028247715152923,1.3392078883486296
2021-08-06,RAEMF-MC,-0.003051732922937382,0.43940005152392503,0.46208669977643535,0.006681624049960644,6.681624049960644e-06,-0.0014168468190091904,1.0196807983748883,-0.021302459991739853,0.9258806047818648,1.3458895123985903
2021-08-09,RAEMF-MC,0.013630634794520714,0.46551078978918814,0.43940005152392503,0.022686648252510322,2.2686648252510322e-05,0.005966614982763697,1.025783027827427,-0.015445492827815932,1.1894863330865766,1.3685761606511007
2021-08-10,RAEMF-MC,0.0018881168159901901,0.467142812917426,0.46551078978918814,0.02611073826526311,2.611073826526311e-05,0.0008528280119605775,1.0266582174678276,-0.014605479022058332,1.2188302722320734,1.3946868989163637
2021-08-11,RAEMF-MC,-0.0034114920852970887,0.4334364605650783,0.467142812917426,0.0016320231282378472,1.6320231282378473e-06,-0.0015952860320994553,1.0250217096498602,-0.016176211920237438,1.1341737254092825,1.3963189220446015
2021-08-12,RAEMF-MC,-0.003497074582537975,0.41323709501318806,0.4334364605650783,0.0337063523523477,3.37063523523477e-05,-0.0015494659817397063,1.0234347032039763,-0.017699433017505428,1.0533145032469147,1.4300252743969493
2021-08-13,RAEMF-MC,0.0029519227368846376,0.44250480087425054,0.41323709501318806,0.020199365551890225,2.0199365551890225e-05,0.001199644610941697,1.0246631978614915,-0.016520314315712104,1.0987192436655986,1.4502246399488394
2021-08-16,RAEMF-MC,0.01019799821273346,0.4436533179395491,0.44250480087425054,0.029267705861062476,2.9267705861062477e-05,0.00448339546258052,1.0292674818940335,-0.012101086785557658,1.2852752968233805,1.4794923458099019
2021-08-17,RAEMF-MC,-0.005757043021619465,0.4085470302571328,0.4436533179395491,0.00114851706529856,1.14851706529856e-06,-0.0025552797551275015,1.026640772952277,-0.014622222403401941,1.1596619321606605,1.4806408628752004
2021-08-18,RAEMF-MC,-0.0015785438827381133,0.40759034055111965,0.4085470302571328,0.035106287682416304,3.5106287682416306e-05,-0.0006800157031056362,1.0259428784217346,-0.015292066987428243,1.1293832006300493,1.5157471505576168
2021-08-19,RAEMF-MC,0.01016899679249847,0.4420302469109466,0.40759034055111965,0.0009566897060131474,9.566897060131475e-07,0.0041438281760116805,1.0302030300003588,-0.011203140456001126,1.1221672685165598,1.51670384026363
2021-08-20,RAEMF-MC,-0.03359435531648876,0.4129887887688114,0.4420302469109466,0.034439906359826966,3.443990635982697e-05,-0.014884161081721425,1.01498287277707,-0.025811565422629967,0.2912789208621525,1.551143746623457
2021-08-23,RAEMF-MC,-0.02326332227351314,0.40888331338057987,0.4129887887688114,0.029041458142135212,2.9041458142135213e-05,-0.00963653274661884,1.005248933126987,-0.03515427620556144,-0.225120245105512,1.5801852047655922
2021-08-24,RAEMF-MC,-9.23929781992953e-05,0.41977647516256555,0.40888331338057987,0.004105475388231528,4.105475388231528e-06,-4.188342244745907e-05,1.005206830742958,-0.03519468640034318,-0.038283106775423736,1.5842906801538237
2021-08-25,RAEMF-MC,0.00828900305870887,0.43899374207859043,0.41977647516256555,0.010893161781985683,1.0893161781985683e-05,0.003468635324814549,1.0086995807008625,-0.03184231789726555,-0.11289494109463195,1.5951838419358093
2021-08-26,RAEMF-MC,-0.006458134731315275,0.41364949670951634,0.43899374207859043,0.019217266916024878,1.921726691602488e-05,-0.00285429799946383,1.0058245565453614,-0.03460178838345851,-0.3347342605772134,1.6144011088518342
2021-08-27,RAEMF-MC,0.009241474627510562,0.43635985508914304,0.41364949670951634,0.025344245369074092,2.5344245369074092e-05,0.003797387083154435,1.0096513229824817,-0.03092882827264265,-0.31289817514930596,1.6397453542209082
2021-08-30,RAEMF-MC,0.011312560539213073,0.44513535610311705,0.43635985508914304,0.022710358379626705,2.2710358379626706e-05,0.004913636919198548,1.014624591410143,-0.02615544665781755,-0.150964557792299,1.6624557126005348
2021-08-31,RAEMF-MC,0.0025041278534121978,0.44938576298095956,0.44513535610311705,0.008775501013974008,8.775501013974008e-06,0.0011059003427423989,1.015747285773156,-0.025077875899387037,-0.4185929911151072,1.6712312136145089
2021-09-01,RAEMF-MC,0.0023854901564814355,0.46222773645607607,0.44938576298095956,0.004250406877842505,4.250406877842505e-06,0.001067754907176136,1.016832434155148,-0.024036342064786886,-0.50942061459111,1.6754816204923513
2021-09-06,RAEMF-MC,0.008757851459160427,0.46064104406474216,0.46222773645607607,0.012841973475116508,1.2841973475116509e-05,0.00403527988271115,1.0209439275549663,-0.020090098806528567,-0.12712920467829233,1.6883235939674677
2021-09-07,RAEMF-MC,-0.0033404165287926487,0.42956020060320976,0.46064104406474216,0.0015866923913339104,1.5866923913339104e-06,-0.0015403196498255014,1.0193725580783084,-0.021598311419436578,0.3275176862142702,1.6899102863588016
2021-09-08,RAEMF-MC,-0.006196969198141664,0.41998063444685685,0.42956020060320976,0.031080843461532393,3.1080843461532396e-05,-0.0026930521753471778,1.0166310277922557,-0.024229653454212796,0.037491841703831,1.720991129820334
2021-09-09,RAEMF-MC,0.007745810111220997,0.43796919915654176,0.41998063444685685,0.009579566156352914,9.579566156352915e-06,0.0032435106786591205,1.0199338348365552,-0.02105959363301224,0.30197742069388317,1.730570695976687
2021-09-10,RAEMF-MC,0.0009891087301349152,0.4364179140231028,0.43796919915654176,0.017988564709684907,1.7988564709684906e-05,0.0004152105937062479,1.0203574101000417,-0.020653042809418043,-0.03313052657843963,1.7485592606863718
2021-09-13,RAEMF-MC,-0.002888260640971675,0.4249161313007844,0.4364179140231028,0.00155128513343894,1.55128513343894e-06,-0.0012620399692213273,1.0190704905083963,-0.021888238216195455,-0.2225753869273432,1.7501105458198107
2021-09-14,RAEMF-MC,-0.0012905008262143558,0.4218132342308133,0.4249161313007844,0.011501782722318388,1.1501782722318387e-05,-0.0005598564012377884,1.018500117049487,-0.02243568708647936,-0.3231243905075045,1.761612328542129
2021-09-15,RAEMF-MC,0.00456521479660917,0.43509023002629366,0.4218132342308133,0.0031028970699711333,3.1028970699711333e-06,0.0019225651212461073,1.020460133376298,-0.020554448212036336,-0.08633687497988639,1.7647152256121001
2021-09-16,RAEMF-MC,2.972099416933294e-05,0.43497563411656287,0.43509023002629366,0.013276995795480362,1.3276995795480362e-05,-3.4568160573516023e-07,1.0204597806220614,-0.020554786788288815,-0.13103682276268722,1.7779922214075805
2021-09-17,RAEMF-MC,0.005017594304706593,0.441635089186085,0.43497563411656287,0.00011459590973078582,1.1459590973078582e-07,0.002182416668519674,1.0226892810213466,-0.018414895010680277,-0.2768001179264548,1.7781068173173114
