horizon,expected_return,median_return,q01,q05,q25,q50,q75,q95,q99,prob_positive,prob_negative,prob_drawdown_gt_5pct,prob_drawdown_gt_10pct,prob_drawdown_gt_15pct,prob_drawdown_gt_20pct,var_95,cvar_95,max_drawdown_mean,ess,ess_fraction,tempering_power,student_t_nu,dominant_terminal_state,proposal_class_probabilities
20,0.011070402214178307,0.016395623512157714,-0.6758429857553025,-0.22567380232144127,-0.015394969108176918,0.016395623512157714,0.053009551072659984,0.18107848493841908,0.6566171586216613,0.6537643240275637,0.3462356759724363,0.37441204110936815,0.20340480374660505,0.1533662665690896,0.12590691077542238,0.22567380232144127,0.4833512053961616,-0.08405995911016789,952.601024906622,0.793834187422185,1.0,6.6528128987972925,1,0.48916667;0.18000000;0.20166667;0.12916667
40,0.01877287157772769,0.03242028589649111,-1.2360275284534312,-0.41152386553401055,-0.026999933122507,0.03242028589649111,0.09991454783126498,0.3585896336136228,1.0858531643865605,0.6653734201341301,0.3346265798658699,0.5935817472433962,0.4081686440925722,0.30418582372188585,0.24677367781966997,0.41152386553401055,0.9002738410605458,-0.1585746443215684,1170.8744342525347,0.9757286952104456,1.0,6.6528128987972925,1,0.32416667;0.25750000;0.23666667;0.18166667
60,0.031628409893337824,0.04090039457766132,-1.9476874561603776,-0.83741295537904,-0.05019397501674328,0.04090039457766132,0.13692794013572146,0.8282810105804699,1.9937315576188575,0.6444788742111013,0.3555211257888985,0.7233965459117543,0.5392432995589336,0.42930247106291075,0.36390860340384623,0.83741295537904,1.532974388353765,-0.23214891389019374,1167.1037094377325,0.9725864245314437,1.0,6.6528128987972925,1,0.33333333;0.28000000;0.20250000;0.18416667
