horizon,scenario_mode,seed,n_origins,mae,rmse,directional_accuracy,nlpd,crps,pit_mean,pit_variance,realized_es95,forecast_es95,realized_es99,forecast_es99,drawdown_90_coverage,drawdown_95_coverage,time_under_water_mae,wis,brier_negative_return,realized_negative_rate,brier_drawdown_5pct,realized_drawdown_5pct_rate,forecast_drawdown_5pct_rate,brier_drawdown_10pct,realized_drawdown_10pct_rate,forecast_drawdown_10pct_rate,brier_drawdown_15pct,realized_drawdown_15pct_rate,forecast_drawdown_15pct_rate,coverage_50,width_50,interval_score_50,coverage_80,width_80,interval_score_80,coverage_90,width_90,interval_score_90,coverage_95,width_95,interval_score_95,kupiec_95_observations,kupiec_95_exceedances,kupiec_95_expected_rate,kupiec_95_observed_rate,kupiec_95_lr_uc,kupiec_95_p_value_uc,christoffersen_95_observations,christoffersen_95_exceedances,christoffersen_95_expected_rate,christoffersen_95_observed_rate,christoffersen_95_lr_uc,christoffersen_95_p_value_uc,christoffersen_95_n00,christoffersen_95_n01,christoffersen_95_n10,christoffersen_95_n11,christoffersen_95_lr_independence,christoffersen_95_p_value_independence,christoffersen_95_lr_conditional_coverage,christoffersen_95_p_value_conditional_coverage,kupiec_99_observations,kupiec_99_exceedances,kupiec_99_expected_rate,kupiec_99_observed_rate,kupiec_99_lr_uc,kupiec_99_p_value_uc,christoffersen_99_observations,christoffersen_99_exceedances,christoffersen_99_expected_rate,christoffersen_99_observed_rate,christoffersen_99_lr_uc,christoffersen_99_p_value_uc,christoffersen_99_n00,christoffersen_99_n01,christoffersen_99_n10,christoffersen_99_n11,christoffersen_99_lr_independence,christoffersen_99_p_value_independence,christoffersen_99_lr_conditional_coverage,christoffersen_99_p_value_conditional_coverage
40,point_estimate,42,1880.0,0.07064951989696784,0.09372127740681845,0.549468085106383,-0.5932422869589996,0.06030881792820011,0.521195365521849,0.05695312761061341,0.0813198228567858,0.9424037226030333,,1.54586895940895,0.9154255319148936,0.9526595744680851,5.737199843471305,0.056793359112555834,0.24200295148516768,0.38457446808510637,0.29389748010391425,0.5696808510638298,0.6412215924919275,0.2435141895050698,0.2404255319148936,0.422421157366481,0.16651500157712631,0.10531914893617021,0.3279175663279,0.622872340425532,0.16435382842762636,0.24936251549272873,0.9271276595744681,0.607531706261709,0.635702239734977,0.9909574468085106,1.1111834267974288,1.1164874482510128,0.9984042553191489,1.688334325492266,1.6909117480829783,1880.0,6.0,0.05,0.0031914893617021275,147.2480129479848,6.9265130892977015e-34,1880.0,6.0,0.05,0.0031914893617021275,147.2480129479848,6.9265130892977015e-34,1869.0,4.0,4.0,2.0,16.12000659227006,5.9452650551754955e-05,163.36801954025486,3.3503123411610076e-36,1880.0,0.0,0.01,0.0,37.78926280916546,7.881437321795905e-10,1880.0,0.0,0.01,0.0,37.78926280916546,7.881437321795905e-10,1879.0,0.0,0.0,0.0,0.0,1.0,37.78926280916546,6.2253796744084246e-09
40,point_estimate,73,1880.0,0.07092852153357994,0.09456193297411947,0.5457446808510639,-0.5926114480947847,0.06053624785900436,0.5215479246027046,0.05785456166413851,0.07759743719087304,0.938183905097021,,1.53793233448975,0.9175531914893617,0.9531914893617022,5.734474929906924,0.056878160779669014,0.24160480426465938,0.38457446808510637,0.2943333048670314,0.5696808510638298,0.6407622494128892,0.24547504173357151,0.2404255319148936,0.4227982216821663,0.1680267115495723,0.10531914893617021,0.32750674652391193,0.6335106382978724,0.16338342469585135,0.2502530397551129,0.9132978723404256,0.6077335685109438,0.6411362775332348,0.9861702127659574,1.1046928947662653,1.111158189283791,0.997872340425532,1.6819627108978124,1.6831553972541498,1880.0,7.0,0.05,0.003723404255319149,141.80739214962955,1.071510203407786e-32,1880.0,7.0,0.05,0.003723404255319149,141.80739214962955,1.071510203407786e-32,1869.0,3.0,3.0,4.0,38.09727234704442,6.730415375116131e-10,179.90466449667397,8.594061757325021e-40,1880.0,0.0,0.01,0.0,37.78926280916546,7.881437321795905e-10,1880.0,0.0,0.01,0.0,37.78926280916546,7.881437321795905e-10,1879.0,0.0,0.0,0.0,0.0,1.0,37.78926280916546,6.2253796744084246e-09
40,posterior_mean_mc,11,1880.0,0.06331776153985717,0.08772907666584127,0.5909574468085106,-0.7269920205283471,0.04774872105195816,0.5000104013039671,0.1033310126315894,0.14133306521939132,0.11803448576495698,0.19432568877016074,0.17986649431945093,0.7659574468085106,0.8531914893617021,5.734641288889502,0.034889483878159544,0.24659666674804648,0.38457446808510637,0.3267255294673052,0.5696808510638298,0.33115632731808897,0.21119826317889145,0.2404255319148936,0.08562992146347505,0.10458196808938201,0.10531914893617021,0.02507295387053554,0.41808510638297874,0.07892377589536978,0.21192779419034818,0.7074468085106383,0.16875863835098806,0.34237152029415363,0.7925531914893617,0.22979648724740975,0.4614639123491671,0.8659574468085106,0.2865902838014038,0.6054554014692539,1880.0,236.0,0.05,0.125531914893617,162.09521576343673,3.943546356533642e-37,1880.0,236.0,0.05,0.125531914893617,162.09521576343673,3.943546356533642e-37,1618.0,26.0,25.0,210.0,993.7784196948032,4.0421963654127765e-218,1155.87363545824,1.0121133923707188e-251,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1748.0,23.0,23.0,85.0,469.2726016227032,4.6137725589193594e-104,672.8448480704035,7.827041797076533e-147
40,posterior_mean_mc,42,1880.0,0.06307739804374322,0.08737812417618131,0.5925531914893617,-0.7172512828694447,0.04764075218745587,0.5001968965884057,0.10351345155182272,0.1440149733031751,0.11789998316632783,0.19138923190400023,0.17917433521857526,0.7787234042553192,0.8526595744680852,5.728368573940713,0.034717172077727995,0.2456956907817996,0.38457446808510637,0.32563170638187994,0.5696808510638298,0.33096943408762447,0.21053858473991321,0.2404255319148936,0.08585086149894822,0.10442568314461181,0.10531914893617021,0.02487082040496318,0.4175531914893617,0.07900663201907054,0.21161016725784346,0.7090425531914893,0.16910066292068088,0.33903958595234057,0.8053191489361702,0.230162969855993,0.45563170940545583,0.8643617021276596,0.2860929894620357,0.5997920684547181,1880.0,226.0,0.05,0.1202127659574468,142.51809968394355,7.49199218928063e-33,1880.0,226.0,0.05,0.1202127659574468,142.51809968394355,7.49199218928063e-33,1629.0,25.0,24.0,201.0,968.9808462710872,9.927002147761953e-213,1111.4989459550306,4.375932005907766e-242,1880.0,117.0,0.01,0.06223404255319149,236.70099372000368,2.060898056285127e-53,1880.0,117.0,0.01,0.06223404255319149,236.70099372000368,2.060898056285127e-53,1743.0,20.0,19.0,97.0,553.8336081521502,1.8451420219501774e-122,790.5346018721539,2.1756665098314744e-172
40,posterior_mean_mc,73,1880.0,0.06319829284291967,0.08737951706697458,0.5914893617021276,-0.6837956719326187,0.04765055304468485,0.4991026620609362,0.10342470526874217,0.1417480251582665,0.1182292919949228,0.18631145155863854,0.18049617085638617,0.7728723404255319,0.847872340425532,5.723933638705836,0.03487673840994178,0.24527971662492998,0.38457446808510637,0.3254014702654607,0.5696808510638298,0.3312869866631735,0.21135482569375938,0.2404255319148936,0.08599349694223862,0.10453692478168712,0.10531914893617021,0.024818435125587256,0.41808510638297874,0.07853992533009822,0.2117459657848191,0.7063829787234043,0.16877752729965403,0.3412034457812784,0.8026595744680851,0.22991068045309948,0.46000533501936414,0.8601063829787234,0.2863562785978007,0.6104626066279317,1880.0,233.0,0.05,0.12393617021276596,156.1186858572944,7.975025868495912e-36,1880.0,233.0,0.05,0.12393617021276596,156.1186858572944,7.975025868495912e-36,1617.0,30.0,29.0,203.0,933.9855981458919,4.017080116150589e-205,1090.1042840031864,1.9358084406151533e-237,1880.0,120.0,0.01,0.06382978723404255,248.0775050842725,6.816591335142856e-56,1880.0,120.0,0.01,0.06382978723404255,248.0775050842725,6.816591335142856e-56,1733.0,26.0,26.0,94.0,496.208188462247,6.353282634175617e-110,744.2856935465195,2.401127195231289e-162
40,variational_posterior,11,1880.0,0.06351367546948669,0.08778883725848118,0.5914893617021276,-0.8358718913931893,0.04764162002913091,0.49946698019106395,0.10125846034539983,0.14026848045227666,0.12219071266145809,0.19615357057646554,0.18592799491133802,0.7813829787234042,0.8569148936170212,5.74800048978933,0.03474014866134507,0.24498730946841224,0.38457446808510637,0.3242742480351826,0.5696808510638298,0.3354818491470052,0.20998113270380203,0.2404255319148936,0.08915694939273545,0.10461988524652842,0.10531914893617021,0.02668550593644872,0.4218085106382979,0.08092495025901993,0.21151013002701768,0.7207446808510638,0.17306017906764773,0.34060638527003195,0.800531914893617,0.23553579554907259,0.45927193128100413,0.8680851063829788,0.29382790861018826,0.5942886550381096,1880.0,240.0,0.05,0.1276595744680851,170.19943848685762,6.692791241117463e-39,1880.0,240.0,0.05,0.1276595744680851,170.19943848685762,6.692791241117463e-39,1608.0,32.0,31.0,208.0,935.9729913356202,1.4855694472429215e-205,1106.1724298224779,6.27637447156853e-241,1880.0,107.0,0.01,0.056914893617021275,199.98732475373583,2.1018316164199972e-45,1880.0,107.0,0.01,0.056914893617021275,199.98732475373583,2.1018316164199972e-45,1747.0,25.0,25.0,82.0,442.005697594952,3.96215400689123e-98,641.9930223486879,3.9172968812237184e-140
40,variational_posterior,42,1880.0,0.06323794628810672,0.08754909941604418,0.5904255319148937,-0.7542964777638346,0.04756422164722211,0.4986598966910187,0.10109750498170539,0.14533272408200712,0.12215785500661312,0.1950883646327208,0.18646192275930026,0.7829787234042553,0.850531914893617,5.724744056571923,0.03469424447466108,0.24444153183579848,0.38457446808510637,0.32215200829201185,0.5696808510638298,0.3357556918446977,0.20919382412871643,0.2404255319148936,0.089694964313523,0.10438444722216451,0.10531914893617021,0.02682815644733534,0.4324468085106383,0.08112085708303426,0.21121579535212828,0.7122340425531914,0.17342040319826907,0.33959471638981426,0.8101063829787234,0.23590067577121496,0.45559933038725675,0.8702127659574468,0.2943659136873529,0.6036361749096795,1880.0,226.0,0.05,0.1202127659574468,142.51809968394355,7.49199218928063e-33,1880.0,226.0,0.05,0.1202127659574468,142.51809968394355,7.49199218928063e-33,1626.0,28.0,27.0,198.0,931.9254842252678,1.1265151080802878e-204,1074.4435839092114,4.870125983204445e-234,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1749.0,22.0,22.0,86.0,480.6489180907519,1.543621221857732e-106,684.2211645384523,2.6500979110634194e-149
40,variational_posterior,73,1880.0,0.06322098726563075,0.08742848234412702,0.5867021276595744,-0.7719369688591186,0.047524217667347254,0.49896545131759595,0.1006060862072697,0.1448493034906459,0.12263224131470614,0.18978983152109719,0.1881995326271139,0.776595744680851,0.848404255319149,5.72036436940618,0.034633945388320715,0.2446397738428827,0.38457446808510637,0.3232265672817356,0.5696808510638298,0.3359226166713515,0.20975074244782407,0.2404255319148936,0.08998446708758578,0.10454060505789678,0.10531914893617021,0.026793993958064876,0.4340425531914894,0.08089940777670304,0.21089665382375303,0.7164893617021276,0.17359749002182026,0.33850022222880255,0.8111702127659575,0.235665974427367,0.456527454466002,0.8739361702127659,0.2937540380209368,0.5951922359828015,1880.0,227.0,0.05,0.12074468085106382,144.43116687339625,2.8597207714655612e-33,1880.0,227.0,0.05,0.12074468085106382,144.43116687339625,2.8597207714655612e-33,1623.0,30.0,29.0,197.0,911.7518968225711,2.736011167515996e-200,1056.1830636959673,4.495332070156566e-230,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1880.0,108.0,0.01,0.0574468085106383,203.5722464477003,3.469935037647701e-46,1746.0,25.0,25.0,83.0,447.1089225128222,3.0711321010861107e-99,650.6811689605224,5.086035896572274e-142
60,point_estimate,11,1874.0,0.08151174293063736,0.10654963971333414,0.5976520811099253,-0.26561215340922734,0.078284600029537,0.5141955384903073,0.047955765778710524,0.0596928537364535,1.3890116941801112,,2.2419763867465545,0.9407684098185699,0.9711846318036286,7.368529238877613,0.07949464705127122,0.22852417522705135,0.35592315901814303,0.2203290065395826,0.7209178228388474,0.7401533511669882,0.28601563851010003,0.3479188900747065,0.5309334943506645,0.21987349835942774,0.1734258271077908,0.42787765469749095,0.6776947705442903,0.24118344092002325,0.31224759323558604,0.9695837780149413,0.9378045709945868,0.9504813348178234,0.9866595517609391,1.6989133009382607,1.706829149991443,0.9941302027748132,2.5029070394486337,2.50714537380614,1874.0,1.0,0.05,0.0005336179295624333,181.06501811014672,2.8371830938474276e-41,1874.0,1.0,0.05,0.0005336179295624333,181.06501811014672,2.8371830938474276e-41,1871.0,1.0,1.0,0.0,0.0010683761192709085,0.9739249697262264,181.066086486266,4.808381190445668e-40,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1873.0,0.0,0.0,0.0,0.0,1.0,37.66865877892344,6.612332377235177e-09
60,point_estimate,42,1874.0,0.08162964231645171,0.10661268753411551,0.6019210245464247,-0.26332335508821597,0.07843542965476025,0.51388688859473,0.04815389617794712,0.060501125221692945,1.3843460377962584,,2.2361321224335255,0.9354322305229456,0.9765208110992529,7.3536647914195505,0.0796366233695808,0.23010006453695656,0.35592315901814303,0.2209265908522123,0.7209178228388474,0.7402290535819817,0.28686998026405863,0.3479188900747065,0.5310824872835488,0.2205020750181674,0.1734258271077908,0.4275363563100859,0.6643543223052295,0.24070611317365426,0.3144013192730881,0.9658484525080042,0.9365610109834621,0.9500953223319017,0.9866595517609391,1.699204286650164,1.7069518855768182,0.9957310565635006,2.5023107709924104,2.5060563132422513,1874.0,2.0,0.05,0.0010672358591248667,172.65642538370375,1.9453705539931166e-39,1874.0,2.0,0.05,0.0010672358591248667,172.65642538370375,1.9453705539931166e-39,1870.0,1.0,2.0,0.0,0.0021373232571697542,0.9631259801889963,172.6585627069609,3.2186183392842907e-38,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1873.0,0.0,0.0,0.0,0.0,1.0,37.66865877892344,6.612332377235177e-09
60,point_estimate,73,1874.0,0.08148020899147762,0.1063745205809343,0.6109925293489862,-0.26145642020461696,0.07843236126739951,0.5142606364843508,0.04828538704518762,0.060501125221692945,1.3934989863885427,,2.2565929468615344,0.9407684098185699,0.9733191035218783,7.35209515753085,0.07970934822232117,0.22841881699669186,0.35592315901814303,0.22115504184346516,0.7209178228388474,0.7397122359673111,0.2873828845286944,0.3479188900747065,0.5309557144867648,0.22159157987348427,0.1734258271077908,0.42780839626786665,0.6739594450373533,0.2409073926500247,0.3132962805336519,0.9647812166488794,0.9390841531199767,0.9526633411263297,0.9866595517609391,1.7030829793807427,1.7101620922823235,0.9957310565635006,2.5156909120463697,2.5193159754326055,1874.0,2.0,0.05,0.0010672358591248667,172.65642538370375,1.9453705539931166e-39,1874.0,2.0,0.05,0.0010672358591248667,172.65642538370375,1.9453705539931166e-39,1870.0,1.0,2.0,0.0,0.0021373232571697542,0.9631259801889963,172.6585627069609,3.2186183392842907e-38,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1874.0,0.0,0.01,0.0,37.66865877892344,8.384085544177845e-10,1873.0,0.0,0.0,0.0,0.0,1.0,37.66865877892344,6.612332377235177e-09
60,posterior_mean_mc,11,1874.0,0.07220420540479836,0.09726602427354272,0.6462113127001067,-0.4396938412775694,0.05397324779834495,0.5064115001222178,0.10381858253940429,0.17286640661703984,0.13050328003028913,0.22272643783927856,0.20959812902277403,0.767342582710779,0.83991462113127,7.368144112574428,0.03941981437703548,0.2287939984708098,0.35592315901814303,0.2967687841141515,0.7209178228388474,0.43501302182829266,0.28482243896534404,0.3479188900747065,0.11823138188170967,0.16732740554469794,0.1734258271077908,0.03595493684251949,0.41622198505869795,0.08670997658089441,0.23897482759816704,0.7043756670224119,0.1735614200440151,0.3823212113976246,0.7993596584845251,0.23341911276029095,0.5202429805514198,0.8575240128068303,0.29301456983167345,0.6950342997271631,1874.0,221.0,0.05,0.11792956243329776,133.99214105497754,5.4852171287031686e-31,1874.0,221.0,0.05,0.11792956243329776,133.99214105497754,5.4852171287031686e-31,1630.0,22.0,22.0,199.0,982.470900573634,1.1600959610230593e-215,1116.4630416286116,3.657049896741379e-243,1874.0,116.0,0.01,0.061899679829242264,233.59000088839343,9.827634676394262e-53,1874.0,116.0,0.01,0.061899679829242264,233.59000088839343,9.827634676394262e-53,1734.0,23.0,23.0,93.0,509.33438215208,8.851853813585495e-113,742.9243830404735,4.74263811296142e-162
60,posterior_mean_mc,42,1874.0,0.0724073602822691,0.09751116377670094,0.6467449306296692,-0.42580183599444366,0.053983211359304034,0.5062576859065133,0.10367437616156756,0.1745728098824634,0.130362724353327,0.21693809539001144,0.2085552526068772,0.7710779082177162,0.8377801494130203,7.371336820526409,0.039466933968448754,0.22966687080833323,0.35592315901814303,0.2972025006355078,0.7209178228388474,0.43542437761138053,0.28595400757519873,0.3479188900747065,0.11823529657858446,0.1676608145662135,0.1734258271077908,0.036022838396012474,0.41355389541088583,0.08688060258181392,0.2389815851912586,0.7065101387406617,0.1735079487092886,0.3814937795360132,0.8062966915688368,0.23359968632648007,0.5224299538769969,0.8537886872998933,0.2929729214461085,0.7019334446957899,1874.0,216.0,0.05,0.1152614727854856,124.79868908113622,5.63288888195257e-29,1874.0,216.0,0.05,0.1152614727854856,124.79868908113622,5.63288888195257e-29,1634.0,23.0,24.0,192.0,941.9918729445559,7.303322077542414e-207,1066.790562025692,2.2354902645990976e-232,1874.0,125.0,0.01,0.06670224119530416,268.0990446849346,2.9459102037487455e-60,1874.0,125.0,0.01,0.06670224119530416,268.0990446849346,2.9459102037487455e-60,1726.0,22.0,22.0,103.0,565.6629940295247,4.928767336573051e-125,833.7620387144593,8.930456984780805e-182
60,posterior_mean_mc,73,1874.0,0.07240553037826343,0.09746658431457571,0.6499466382070438,-0.39732135324018336,0.054022013609099674,0.5056721055590726,0.10378497312527397,0.1742788136690453,0.13082500920742746,0.21551885080723404,0.2096114664335563,0.763607257203842,0.8313767342582711,7.384904840527865,0.03950884413131054,0.23001225504756626,0.35592315901814303,0.2982779958055514,0.7209178228388474,0.43383378566099495,0.28606973491156185,0.3479188900747065,0.11788422367283145,0.1676673748966075,0.1734258271077908,0.03582136177323341,0.41462113127001066,0.08677919255722996,0.2390574924767187,0.7134471718249733,0.17355244974875805,0.38085304943592474,0.804162219850587,0.23321199464793727,0.5237886047686658,0.8532550693703308,0.2926560181116373,0.7051540510007366,1874.0,218.0,0.05,0.11632870864461047,128.44496442738773,8.970034685953072e-30,1874.0,218.0,0.05,0.11632870864461047,128.44496442738773,8.970034685953072e-30,1638.0,17.0,17.0,201.0,1038.4598299461766,7.845869687067007e-228,1166.9047943735643,4.072334546691897e-254,1874.0,122.0,0.01,0.06510138740661686,256.43696588156035,1.0261072517697359e-57,1874.0,122.0,0.01,0.06510138740661686,256.43696588156035,1.0261072517697359e-57,1729.0,22.0,22.0,100.0,550.8590187815885,8.186888941846747e-122,807.2959846631488,4.987745656193317e-176
60,variational_posterior,11,1874.0,0.07211395551961741,0.09719387430997072,0.6472785485592316,-0.3999344760338328,0.053658653574946806,0.5048672888006761,0.09952303401285106,0.17825462706189554,0.13781463266522792,0.22652043096978838,0.2210732829798143,0.7828175026680897,0.8495197438633938,7.352212665739888,0.03900368107533185,0.2282293960976215,0.35592315901814303,0.290736757079924,0.7209178228388474,0.4448905068833429,0.2823739329504935,0.3479188900747065,0.1249101617435657,0.16694481187033475,0.1734258271077908,0.03904807123589159,0.4343649946638207,0.09070323091584692,0.23745158958057727,0.7310565635005336,0.18196711120829404,0.37641105066846164,0.8169690501600854,0.24544265131229548,0.5105745503391689,0.8687299893276414,0.30926964272260854,0.6775597012001431,1874.0,209.0,0.05,0.11152614727854857,112.36864344955325,2.966839990954317e-26,1874.0,209.0,0.05,0.11152614727854857,112.36864344955325,2.966839990954317e-26,1649.0,15.0,15.0,194.0,1031.360046384274,2.7404781039841425e-226,1143.7286898338273,4.39006151098899e-249,1874.0,108.0,0.01,0.0576307363927428,204.1627671694581,2.5791015123710404e-46,1874.0,108.0,0.01,0.0576307363927428,204.1627671694581,2.5791015123710404e-46,1747.0,18.0,18.0,90.0,527.7167743404339,8.865004366976146e-117,731.879541509892,1.1867981268427152e-159
60,variational_posterior,42,1874.0,0.07228668810584427,0.09744538096934105,0.6446104589114194,-0.4530214891262036,0.05377425206002949,0.5056222845404251,0.10017741364916825,0.17747438745775257,0.13746935966174578,0.22484861346434024,0.2198861923570627,0.7833511205976521,0.8468516542155816,7.364482638327058,0.03902739241133122,0.22982898806042482,0.35592315901814303,0.2902044888729843,0.7209178228388474,0.44517130895663604,0.2819845312673458,0.3479188900747065,0.12505626465186376,0.16661778007453124,0.1734258271077908,0.03900997820949429,0.435965848452508,0.0904512312537626,0.23782132979599102,0.7203842049092849,0.1816378044273131,0.3774451963799986,0.8185699039487727,0.24533847555350866,0.5106887222472696,0.8735325506937033,0.30776097123066737,0.6728048639020153,1874.0,210.0,0.05,0.11205976520811099,114.11240690397995,1.2312704225442622e-26,1874.0,210.0,0.05,0.11205976520811099,114.11240690397995,1.2312704225442622e-26,1646.0,17.0,17.0,193.0,1006.850729306889,5.823302143617301e-221,1120.963136210869,3.8543199535547536e-244,1874.0,111.0,0.01,0.059231590181430094,215.0551107667494,1.0840385333217017e-48,1874.0,111.0,0.01,0.059231590181430094,215.0551107667494,1.0840385333217017e-48,1743.0,19.0,19.0,92.0,531.0645990646569,1.6570666047683513e-117,746.1197098314063,9.597620875836236e-163
60,variational_posterior,73,1874.0,0.07229963053495723,0.09743568410144271,0.6467449306296692,-0.5846799571975954,0.053753140166179915,0.5060328221001947,0.10004278700302852,0.17478135867021216,0.13743383410182622,0.22362670983106311,0.21982457766814112,0.7801494130202775,0.8425827107790822,7.374411992392392,0.03905351612587594,0.22905287109717595,0.35592315901814303,0.2923939062295694,0.7209178228388474,0.44522553331457515,0.28171481806838905,0.3479188900747065,0.12539210815914886,0.16692993418614427,0.1734258271077908,0.039301204845365506,0.43383137673425826,0.09053134020832047,0.2383492404196803,0.7225186766275347,0.18176007319987728,0.377340372505933,0.8143009605122732,0.2450103725485166,0.5112505738910068,0.8697972251867663,0.30854347161718215,0.6718990274417569,1874.0,216.0,0.05,0.1152614727854856,124.79868908113622,5.63288888195257e-29,1874.0,216.0,0.05,0.1152614727854856,124.79868908113622,5.63288888195257e-29,1639.0,18.0,19.0,197.0,1007.8618129616824,3.510732809821724e-221,1132.6605020428187,1.1114682123367779e-246,1874.0,108.0,0.01,0.0576307363927428,204.1627671694581,2.5791015123710404e-46,1874.0,108.0,0.01,0.0576307363927428,204.1627671694581,2.5791015123710404e-46,1749.0,16.0,16.0,92.0,552.9639535195083,2.8524163947912357e-122,757.1267206889664,3.908602915505949e-165
