horizon,scenario_mode,fold,seed,n_origins,mae,rmse,directional_accuracy,nlpd,crps,pit_mean,pit_variance,realized_es95,forecast_es95,realized_es99,forecast_es99,drawdown_90_coverage,drawdown_95_coverage,time_under_water_mae,wis,brier_negative_return,realized_negative_rate,brier_drawdown_5pct,realized_drawdown_5pct_rate,forecast_drawdown_5pct_rate,brier_drawdown_10pct,realized_drawdown_10pct_rate,forecast_drawdown_10pct_rate,brier_drawdown_15pct,realized_drawdown_15pct_rate,forecast_drawdown_15pct_rate,coverage_50,width_50,interval_score_50,coverage_80,width_80,interval_score_80,coverage_90,width_90,interval_score_90,coverage_95,width_95,interval_score_95,kupiec_95_observations,kupiec_95_exceedances,kupiec_95_expected_rate,kupiec_95_observed_rate,kupiec_95_lr_uc,kupiec_95_p_value_uc,christoffersen_95_observations,christoffersen_95_exceedances,christoffersen_95_expected_rate,christoffersen_95_observed_rate,christoffersen_95_lr_uc,christoffersen_95_p_value_uc,christoffersen_95_n00,christoffersen_95_n01,christoffersen_95_n10,christoffersen_95_n11,christoffersen_95_lr_independence,christoffersen_95_p_value_independence,christoffersen_95_lr_conditional_coverage,christoffersen_95_p_value_conditional_coverage,kupiec_99_observations,kupiec_99_exceedances,kupiec_99_expected_rate,kupiec_99_observed_rate,kupiec_99_lr_uc,kupiec_99_p_value_uc,christoffersen_99_observations,christoffersen_99_exceedances,christoffersen_99_expected_rate,christoffersen_99_observed_rate,christoffersen_99_lr_uc,christoffersen_99_p_value_uc,christoffersen_99_n00,christoffersen_99_n01,christoffersen_99_n10,christoffersen_99_n11,christoffersen_99_lr_independence,christoffersen_99_p_value_independence,christoffersen_99_lr_conditional_coverage,christoffersen_99_p_value_conditional_coverage
20,posterior_mean_mc,0,42,628.0,0.0473935439659428,0.06819111177494284,0.5366242038216561,-0.843403230027425,0.03522345839218162,0.5506140286172996,0.08774603325324895,0.14773042620626944,0.10501715085480472,0.2087900111135707,0.1427933078641676,0.8550955414012739,0.9076433121019108,3.8764846131146955,0.024684375128890334,0.2560017784060045,0.39012738853503187,0.21025675925331372,0.2611464968152866,0.2414332085245036,0.08867423839647239,0.09554140127388536,0.05443529949052544,0.03178147121726373,0.03184713375796178,0.014771480521512408,0.4713375796178344,0.06479782005955943,0.15922787599616786,0.7627388535031847,0.13457539215691774,0.22883810520027253,0.8901273885350318,0.17878151191371786,0.29438427323736505,0.9442675159235668,0.219873516818068,0.38447729135561964,628.0,40.0,0.05,0.06369426751592357,2.2902940579213578,0.1301852562907135,628.0,40.0,0.05,0.06369426751592357,2.2902940579213578,0.1301852562907135,576.0,11.0,11.0,29.0,141.21454760309283,1.444202721319861e-32,143.50484166101418,6.891592189245971e-32,628.0,22.0,0.01,0.03503184713375796,24.122457217637248,9.039989108837943e-07,628.0,22.0,0.01,0.03503184713375796,24.122457217637248,9.039989108837943e-07,600.0,5.0,5.0,17.0,109.11595582948344,1.530644645287573e-25,133.23841304712067,1.1685470894775513e-29
20,posterior_mean_mc,0,73,628.0,0.04757847653742867,0.06848029132655331,0.5334394904458599,-0.8940200339514903,0.03539357459253721,0.5510939492849127,0.08928263269858559,0.15144121567475077,0.10496246637185809,0.23076672039411056,0.14389984920400234,0.8598726114649682,0.910828025477707,3.8827888293401913,0.024840010028119197,0.25664419978047265,0.39012738853503187,0.21308730168714538,0.2611464968152866,0.24263915449643927,0.08787231925837895,0.09554140127388536,0.05381230693380442,0.03177605506026599,0.03184713375796178,0.014607127008160904,0.4554140127388535,0.06534563978831658,0.15937960426662054,0.7436305732484076,0.1344010185656471,0.23003678752106016,0.8837579617834395,0.17805303676267506,0.2963523647655236,0.9394904458598726,0.21821730137711856,0.3967268647642644,628.0,39.0,0.05,0.06210191082802548,1.8040217813698405,0.1792270405848557,628.0,39.0,0.05,0.06210191082802548,1.8040217813698405,0.1792270405848557,575.0,13.0,13.0,26.0,117.69349718195724,2.0236288971390675e-27,119.49751896332708,1.1257538905785715e-26,628.0,20.0,0.01,0.03184713375796178,19.199514166342595,1.1774335330186596e-05,628.0,20.0,0.01,0.03184713375796178,19.199514166342595,1.1774335330186596e-05,604.0,3.0,3.0,17.0,122.4107076440866,1.8767428880107739e-28,141.6102218104292,1.777178470278671e-31
20,posterior_mean_mc,1,11,629.0,0.04843543929534778,0.06350741161761131,0.43243243243243246,-0.9894072521266598,0.036143198692024536,0.4669101880297854,0.11425993070932758,0.10831219759076288,0.09444587118191065,0.12953021567114875,0.1415060147433089,0.7631160572337043,0.848966613672496,3.520352286318292,0.025905436935333336,0.29161068446688654,0.47058823529411764,0.31318667010768153,0.49761526232114467,0.2287726256153388,0.1723574019456641,0.18600953895071543,0.04055126199317113,0.039425318971430326,0.0397456279809221,0.008846456716180501,0.3624801271860095,0.05506023556428277,0.16134442585355602,0.6422893481717011,0.10927718573316615,0.24971339410088889,0.7551669316375199,0.14614650425832895,0.3274827537055585,0.8394276629570747,0.18308334679959956,0.4204739460167433,629.0,98.0,0.05,0.15580286168521462,97.37077570537792,5.748828371740948e-23,629.0,98.0,0.05,0.15580286168521462,97.37077570537792,5.748828371740948e-23,516.0,14.0,14.0,84.0,334.1705582084221,1.1870013425294465e-74,431.54133391380003,1.9587994979483454e-94,629.0,51.0,0.01,0.08108108108108109,127.34203301142821,1.5636411332609547e-29,629.0,51.0,0.01,0.08108108108108109,127.34203301142821,1.5636411332609547e-29,565.0,12.0,12.0,39.0,181.48447269101598,2.297771795488204e-41,308.8265057024442,8.693133597450533e-68
20,posterior_mean_mc,1,42,629.0,0.04823399990085802,0.0634350517937947,0.43084260731319557,-0.9306250789529856,0.03605008542298508,0.46576219101565025,0.11423316855710369,0.1086239935516478,0.09464872349098856,0.129898854851457,0.14114484333795216,0.7647058823529411,0.8553259141494436,3.5141031067145616,0.025904396060020166,0.2904840296793082,0.47058823529411764,0.3120618238089457,0.49761526232114467,0.22799687939638,0.17125453851492486,0.18600953895071543,0.04074293970496413,0.0396741657975498,0.0397456279809221,0.009070135974523988,0.3751987281399046,0.054844979202760796,0.16016550367197374,0.6470588235294118,0.10912993993621148,0.24996450341990217,0.7503974562798092,0.1464117680885773,0.33084502937208987,0.8362480127186009,0.18391812189031798,0.4251379194528864,629.0,97.0,0.05,0.15421303656597773,94.87360785783972,2.0293751597279068e-22,629.0,97.0,0.05,0.15421303656597773,94.87360785783972,2.0293751597279068e-22,520.0,11.0,11.0,86.0,364.88514730409054,2.431514095559917e-81,459.75875516193025,1.4610154657470317e-100,629.0,55.0,0.01,0.08744038155802862,145.0145824397896,2.1319296544458453e-33,629.0,55.0,0.01,0.08744038155802862,145.0145824397896,2.1319296544458453e-33,561.0,12.0,12.0,43.0,198.67267075866653,4.0690174892301243e-45,343.6872531984561,2.3402444163003957e-75
20,posterior_mean_mc,1,73,629.0,0.048153464951815404,0.06321100606769274,0.4467408585055644,-1.036828044728598,0.035860678739890836,0.4684831963786307,0.11353285165972347,0.11124380657908196,0.09526423109604704,0.13083752740769006,0.1430536567800387,0.78060413354531,0.8600953895071543,3.4811005913156,0.025609937770116546,0.2889058029662783,0.47058823529411764,0.31297669809701284,0.49761526232114467,0.22872625038695804,0.16984424117531635,0.18600953895071543,0.040599672431561894,0.03964254073144255,0.0397456279809221,0.008733022778500134,0.37042925278219396,0.055085019621151185,0.15966750796244475,0.6550079491255962,0.10965938794186131,0.2458043610603782,0.7599364069952306,0.14651254884382997,0.3241130920231128,0.8314785373608903,0.18420434465951008,0.41293043087814363,629.0,92.0,0.05,0.14626391096979333,82.75766725655365,9.275532650082012e-20,629.0,92.0,0.05,0.14626391096979333,82.75766725655365,9.275532650082012e-20,525.0,11.0,11.0,81.0,348.6049421754796,8.529722834252464e-78,431.36260943203325,2.141901584639719e-94,629.0,51.0,0.01,0.08108108108108109,127.34203301142821,1.5636411332609547e-29,629.0,51.0,0.01,0.08108108108108109,127.34203301142821,1.5636411332609547e-29,563.0,14.0,14.0,37.0,162.10606618701976,3.922080017342089e-37,289.44809919844795,1.4032784645985412e-63
20,posterior_mean_mc,2,11,629.0,0.039008633187030926,0.05078387679931969,0.6550079491255962,-0.8111339860962478,0.029173201847725063,0.5407837004292948,0.12193958638097167,0.07094202689233053,0.06805048249323989,0.08820978001578468,0.10529372440470926,0.7408585055643879,0.8378378378378378,3.6534063276258526,0.02119312337073051,0.22746186636494153,0.3449920508744038,0.23927175840721113,0.27821939586645467,0.12089714728798552,0.06869714614430654,0.06677265500794913,0.02017988885008683,0.0370152956122617,0.03656597774244833,0.005492544119999569,0.34340222575516693,0.04001741379609405,0.1299240933291256,0.6136724960254372,0.08158700508395446,0.2066348951339381,0.7265500794912559,0.11126322554053421,0.27590696407649185,0.8139904610492846,0.14140142768584302,0.3584265722467234,629.0,84.0,0.05,0.13354531001589826,64.70933029895912,8.680286268546845e-16,629.0,84.0,0.05,0.13354531001589826,64.70933029895912,8.680286268546845e-16,528.0,16.0,16.0,68.0,268.0268452352816,3.054607920081463e-60,332.7361755342407,5.5880144173394493e-73,629.0,38.0,0.01,0.06041335453100159,74.91839089799277,4.905788811040027e-18,629.0,38.0,0.01,0.06041335453100159,74.91839089799277,4.905788811040027e-18,579.0,11.0,11.0,27.0,131.69901751909168,1.741138211878815e-30,206.61740841708445,1.3601907893422587e-45
20,posterior_mean_mc,2,42,629.0,0.03901298114121639,0.05101678980361957,0.6518282988871225,-0.48461967897693886,0.029271958214152,0.543360440149152,0.12153069907192503,0.07124488432300949,0.06843533505520417,0.08735539539821528,0.10765224198198245,0.7488076311605724,0.8394276629570747,3.6385096225430464,0.021352407057769147,0.22607005243415115,0.3449920508744038,0.2384800482959318,0.27821939586645467,0.12097690203226134,0.06874437011893789,0.06677265500794913,0.02039419582549481,0.03708209479716569,0.03656597774244833,0.005777669810650807,0.34340222575516693,0.03986289311739545,0.13019492729257923,0.6089030206677265,0.08127583890694053,0.2094405573483539,0.712241653418124,0.11143509652090038,0.27981442838249176,0.7996820349761526,0.14141580493410982,0.3666741525269793,629.0,85.0,0.05,0.13513513513513514,66.87196405129885,2.897261423013107e-16,629.0,85.0,0.05,0.13513513513513514,66.87196405129885,2.897261423013107e-16,527.0,16.0,16.0,69.0,271.3893330012059,5.650839943743463e-61,338.26129705250474,3.527707954237567e-74,629.0,42.0,0.01,0.06677265500794913,90.15965539984433,2.1969661281623428e-21,629.0,42.0,0.01,0.06677265500794913,90.15965539984433,2.1969661281623428e-21,576.0,10.0,10.0,32.0,160.9868930645451,6.886968652631488e-37,251.1465484643894,2.9121914765364244e-55
20,posterior_mean_mc,2,73,629.0,0.03904904649347116,0.0508675675777831,0.6550079491255962,-1.0337616242259522,0.029295004315878215,0.5426588844326765,0.12232719473163749,0.07110718075554706,0.06745897509982242,0.09217811181680682,0.10487816004974874,0.7519872813990461,0.8410174880763116,3.671495664651379,0.02116921352405494,0.22814663568494908,0.3449920508744038,0.2372668428613014,0.27821939586645467,0.12065857898904406,0.06866296264750166,0.06677265500794913,0.020357466227751437,0.037184597856186594,0.03656597774244833,0.005768218421401242,0.3497615262321145,0.04002794832356765,0.1303249894523085,0.5977742448330684,0.08158422521954035,0.20773726545634155,0.7186009538950715,0.1114446784310997,0.2724914286687453,0.8108108108108109,0.14107911352187535,0.3487945140868616,629.0,84.0,0.05,0.13354531001589826,64.70933029895912,8.680286268546845e-16,629.0,84.0,0.05,0.13354531001589826,64.70933029895912,8.680286268546845e-16,527.0,17.0,17.0,67.0,258.279140070981,4.070307447049238e-58,322.9884703699401,7.310461596084026e-71,629.0,38.0,0.01,0.06041335453100159,74.91839089799277,4.905788811040027e-18,629.0,38.0,0.01,0.06041335453100159,74.91839089799277,4.905788811040027e-18,578.0,12.0,12.0,26.0,122.19209707441058,2.0953544730247923e-28,197.11048797240335,1.5776162614735479e-43
20,variational_posterior,0,11,628.0,0.04759805705351133,0.06831652697003798,0.5318471337579618,-0.8968710576698717,0.03529407401756725,0.5508354021810796,0.08762386643993693,0.14100475893847597,0.10886279143151485,0.23099202242350456,0.14759256859895836,0.8614649681528662,0.9124203821656051,3.903177671798096,0.024787641364393143,0.2546837605496035,0.39012738853503187,0.21294882005689494,0.2611464968152866,0.2437729353135848,0.08808930140829778,0.09554140127388536,0.05766024716872638,0.031841976049448904,0.03184713375796178,0.015096307824246067,0.4729299363057325,0.0660181207631683,0.15896781436204493,0.767515923566879,0.13618847704024398,0.2305859643268054,0.8805732484076433,0.18137101416590518,0.29683509894415006,0.9331210191082803,0.22502617677653186,0.39134416234688874,628.0,44.0,0.05,0.07006369426751592,4.757594561528947,0.029169285738800066,628.0,44.0,0.05,0.07006369426751592,4.757594561528947,0.029169285738800066,569.0,14.0,14.0,30.0,131.51205520866878,1.9130907094260004e-30,136.26964977019773,2.566974337401873e-30,628.0,19.0,0.01,0.030254777070063694,16.89065833203395,3.9595974326025964e-05,628.0,19.0,0.01,0.030254777070063694,16.89065833203395,3.9595974326025964e-05,604.0,4.0,4.0,15.0,102.56413351155592,4.176263452912607e-24,119.45479184358987,1.1500627384376487e-26
20,variational_posterior,0,42,628.0,0.0476577385399837,0.06838403562554865,0.5605095541401274,-0.9485524614514249,0.03522813083758667,0.5489942918713526,0.08760391264536521,0.1573315504983234,0.10866252069164642,0.22176540308773843,0.14623641695874548,0.85828025477707,0.9092356687898089,3.865632361799511,0.02466598530761001,0.25443701900045435,0.39012738853503187,0.21164051690631677,0.2611464968152866,0.24193284745018973,0.08842211969436363,0.09554140127388536,0.05721334360382215,0.03176334823418008,0.03184713375796178,0.015321858542897767,0.46337579617834396,0.06586586074645648,0.15940109040759512,0.7595541401273885,0.13645456941857667,0.22934087614765827,0.8901273885350318,0.18213852788990328,0.2942507513285336,0.9442675159235668,0.22492454810207713,0.3789241391349039,628.0,37.0,0.05,0.0589171974522293,0.9968712347031783,0.3180687636713482,628.0,37.0,0.05,0.0589171974522293,0.9968712347031783,0.3180687636713482,578.0,12.0,12.0,25.0,117.32862641739399,2.4323427754242345e-27,118.32549765209717,2.0227613680705964e-26,628.0,20.0,0.01,0.03184713375796178,19.199514166342595,1.1774335330186596e-05,628.0,20.0,0.01,0.03184713375796178,19.199514166342595,1.1774335330186596e-05,602.0,5.0,5.0,15.0,96.72070381047038,7.983010710213475e-23,115.92021797681298,6.733556302602604e-26
20,variational_posterior,0,73,628.0,0.04754353267277441,0.06830804588007988,0.5461783439490446,-0.9374113781908333,0.035321660927036355,0.5496558227395851,0.08796803807530346,0.15312450794525428,0.10986965425576103,0.22138581539177432,0.14972779372131256,0.8646496815286624,0.9171974522292994,3.8758084987332446,0.024919813832341767,0.2543171131836325,0.39012738853503187,0.21120457904379192,0.2611464968152866,0.24179430431171345,0.08805942190717315,0.09554140127388536,0.058714996057038,0.03166053255377072,0.03184713375796178,0.01572081059243483,0.482484076433121,0.06591649781077379,0.1584194945075519,0.7579617834394905,0.1363918734451436,0.23142737758800971,0.8805732484076433,0.18197454878406588,0.3027628597678074,0.9315286624203821,0.2249622500997184,0.4032364724793301,628.0,38.0,0.05,0.06050955414012739,1.3724327642836442,0.2413943405626066,628.0,38.0,0.05,0.06050955414012739,1.3724327642836442,0.2413943405626066,578.0,11.0,11.0,27.0,131.61175194476402,1.8193847500612647e-30,132.98418470904767,1.3269397382555343e-29,628.0,21.0,0.01,0.03343949044585987,21.611701184207647,3.3380913554223225e-06,628.0,21.0,0.01,0.03343949044585987,21.611701184207647,3.3380913554223225e-06,602.0,4.0,4.0,17.0,115.3499185805469,6.596721425894905e-27,136.96161976475454,1.816193645437001e-30
20,variational_posterior,1,11,629.0,0.04849658386987411,0.06352106320979553,0.424483306836248,-1.0648801913336203,0.036051597888015055,0.466224150588651,0.11192282800237106,0.11061183130745873,0.09593349723860153,0.12877860155500964,0.14204970672244205,0.7694753577106518,0.863275039745628,3.5125764806747863,0.025696997933575796,0.2909621586287957,0.47058823529411764,0.3110046551224998,0.49761526232114467,0.23235028428232232,0.17138334994606508,0.18600953895071543,0.04142226578951959,0.039635676967163594,0.0397456279809221,0.00930687704479939,0.37042925278219396,0.056311195964230086,0.16086249351713205,0.6518282988871225,0.11146211216657963,0.24619273757953827,0.7647058823529411,0.1497531662719672,0.3233766038477646,0.8426073131955485,0.18673397617956006,0.41089237781044363,629.0,94.0,0.05,0.1494435612082671,87.52920973916298,8.304428900421064e-21,629.0,94.0,0.05,0.1494435612082671,87.52920973916298,8.304428900421064e-21,521.0,13.0,13.0,81.0,332.3957720835033,2.8906175136953995e-74,419.92498182266627,6.523021208297639e-92,629.0,54.0,0.01,0.08585055643879173,140.53496933498099,2.033432933006356e-32,629.0,54.0,0.01,0.08585055643879173,140.53496933498099,2.033432933006356e-32,561.0,13.0,13.0,41.0,184.40993313066812,5.279779408604151e-42,324.9449024656491,2.748596368041086e-71
20,variational_posterior,1,42,629.0,0.04831836563534358,0.06339662954520632,0.44038155802861684,-1.0126380631897482,0.035947050090287404,0.46746273534109617,0.11260987417965962,0.10653404430248338,0.09650870911896361,0.1294349688904702,0.1444555166739223,0.7742448330683624,0.8585055643879174,3.5006192712299087,0.02570835018293689,0.28734076402486486,0.47058823529411764,0.3089670167306472,0.49761526232114467,0.23136635191780883,0.1710131151711129,0.18600953895071543,0.041722986340626995,0.03967802608315644,0.0397456279809221,0.009273701459480614,0.37360890302066774,0.05627455246937082,0.16035964851533377,0.6581875993640699,0.11147129265715183,0.24691360296537998,0.7519872813990461,0.14885746120225,0.3226341335434224,0.8537360890302067,0.18653374642612292,0.41823230845300824,629.0,101.0,0.05,0.16057233704292528,105.00653719775187,1.2173355625018064e-24,629.0,101.0,0.05,0.16057233704292528,105.00653719775187,1.2173355625018064e-24,514.0,13.0,13.0,88.0,354.457166779071,4.5346697566028244e-79,459.46370397682284,1.6932627872695765e-100,629.0,54.0,0.01,0.08585055643879173,140.53496933498099,2.033432933006356e-32,629.0,54.0,0.01,0.08585055643879173,140.53496933498099,2.033432933006356e-32,560.0,14.0,14.0,40.0,174.75956564071743,6.756341035474817e-40,315.2945349756984,3.425008415323529e-69
20,variational_posterior,1,73,629.0,0.04807631703613412,0.06315611136636654,0.45151033386327505,-1.0625966174976955,0.03575669311194587,0.46727407806883586,0.11161590228397901,0.10994527821540227,0.0972825785242873,0.13767339132111067,0.14656243682001427,0.7837837837837838,0.863275039745628,3.4764462956701645,0.02557185937967401,0.286968889855245,0.47058823529411764,0.30778271884156866,0.49761526232114467,0.2325171567052536,0.1696649484195842,0.18600953895071543,0.04221157392530023,0.03955667163409607,0.0397456279809221,0.00914913680790896,0.37360890302066774,0.05615516227837062,0.1597281542440178,0.6565977742448331,0.11133509846262965,0.24541120601868271,0.7742448330683624,0.14891057041832464,0.321543499011064,0.8441971383147854,0.18778066537576865,0.4162340538585247,629.0,92.0,0.05,0.14626391096979333,82.75766725655365,9.275532650082012e-20,629.0,92.0,0.05,0.14626391096979333,82.75766725655365,9.275532650082012e-20,524.0,12.0,12.0,80.0,337.0716773003086,2.7708638533421575e-75,419.8293445568622,6.842521315025558e-92,629.0,42.0,0.01,0.06677265500794913,90.15965539984433,2.1969661281623428e-21,629.0,42.0,0.01,0.06677265500794913,90.15965539984433,2.1969661281623428e-21,576.0,10.0,10.0,32.0,160.9868930645451,6.886968652631488e-37,251.1465484643894,2.9121914765364244e-55
20,variational_posterior,2,11,629.0,0.038933468850022315,0.050805668996533764,0.6534181240063593,-0.9515604570298083,0.029131976125198206,0.5407407859417349,0.1203198714715825,0.07417565087113481,0.06985643398715982,0.09188702545021096,0.10750865149632675,0.7503974562798092,0.8473767885532592,3.660465414133486,0.021077157236244422,0.22751123638521814,0.3449920508744038,0.2365799887124851,0.27821939586645467,0.12232898061051575,0.0686783921223452,0.06677265500794913,0.021014606717051184,0.03697987301205369,0.03656597774244833,0.005762288742701757,0.3481717011128776,0.04081827900283916,0.13014017660140695,0.6120826709062003,0.08319855827160795,0.2058597081165666,0.739268680445151,0.11334233738335628,0.27106877612512287,0.809220985691574,0.14465410448567337,0.34910110083289025,629.0,77.0,0.05,0.12241653418124006,50.35652425739664,1.2820317159163786e-12,629.0,77.0,0.05,0.12241653418124006,50.35652425739664,1.2820317159163786e-12,536.0,15.0,15.0,62.0,253.71435625972308,4.024388421264328e-57,304.0708805171197,9.372322884041943e-67,629.0,34.0,0.01,0.05405405405405406,60.57493965690111,7.083000695902673e-15,629.0,34.0,0.01,0.05405405405405406,60.57493965690111,7.083000695902673e-15,585.0,9.0,9.0,25.0,131.8498922194013,1.6137127772956987e-30,192.42483187630242,1.6423989831512613e-42
20,variational_posterior,2,42,629.0,0.03908212504149092,0.051160951413530345,0.6518282988871225,-0.8855596352996837,0.02923136019045274,0.5423745134573749,0.12018409998386903,0.07261000488992243,0.06975464201181192,0.08729456222298924,0.10823946337209982,0.7456279809220986,0.8410174880763116,3.648428428768653,0.021225405950870774,0.2252171362041505,0.3449920508744038,0.23882931555716155,0.27821939586645467,0.12311823800584852,0.06888729229430893,0.06677265500794913,0.020983611588118328,0.03702578462797954,0.03656597774244833,0.005720277923605503,0.3497615262321145,0.040764411648475524,0.13017260681984852,0.6104928457869634,0.08332298286259512,0.20754332766520847,0.724960254372019,0.11368910893170499,0.27612425700275467,0.8012718600953895,0.14381812068946073,0.35535753864785635,629.0,81.0,0.05,0.1287758346581876,58.38743558730795,2.1526136910007167e-14,629.0,81.0,0.05,0.1287758346581876,58.38743558730795,2.1526136910007167e-14,533.0,14.0,14.0,67.0,278.0148028885267,2.033341793085196e-62,336.4022384758346,8.9368005394928e-74,629.0,43.0,0.01,0.06836248012718601,94.10051202003046,2.9990169720464976e-22,629.0,43.0,0.01,0.06836248012718601,94.10051202003046,2.9990169720464976e-22,570.0,15.0,15.0,28.0,118.44422264276389,1.3859726434817054e-27,212.54473466279435,7.022589602943407e-47
20,variational_posterior,2,73,629.0,0.03908427969450523,0.05087877153401289,0.6550079491255962,-0.7287594875118248,0.02916636182896533,0.5432421442232741,0.120907875541754,0.07174905273179347,0.06939407246073162,0.08863312028907624,0.10663332318565363,0.7567567567567568,0.8457869634340223,3.6415339523393264,0.021080734998479997,0.22754339862455927,0.3449920508744038,0.23622400943490737,0.27821939586645467,0.12344683518644074,0.06921037230620487,0.06677265500794913,0.02099391302436846,0.03723946682041062,0.03656597774244833,0.005733411628793883,0.35453100158982515,0.04068007055586345,0.12982468746484493,0.6168521462639109,0.08328923590958336,0.20565997268676553,0.7138314785373608,0.11335316705973786,0.27073214885065683,0.8012718600953895,0.14459854750155662,0.3500521990319317,629.0,83.0,0.05,0.13195548489666137,62.574176359685225,2.5659599798521635e-15,629.0,83.0,0.05,0.13195548489666137,62.574176359685225,2.5659599798521635e-15,531.0,14.0,14.0,69.0,284.9535095815303,6.254227975679314e-64,347.5276859412155,3.430218963651976e-76,629.0,37.0,0.01,0.058823529411764705,71.24485172284557,3.155331148291256e-17,629.0,37.0,0.01,0.058823529411764705,71.24485172284557,3.155331148291256e-17,582.0,9.0,9.0,28.0,147.07667137800513,7.550409542788858e-34,218.3215231008507,3.9091615485407165e-48
