seed,iteration,loss
11,0,6024.4287109375
11,1,6033.720703125
11,2,6026.64794921875
11,3,6031.95751953125
11,4,6044.44677734375
11,5,6022.16455078125
11,6,6047.205078125
11,7,6042.7138671875
11,8,5990.99609375
11,9,6077.8662109375
11,10,6058.482421875
11,11,6055.28759765625
11,12,6016.55712890625
11,13,6040.72119140625
11,14,6094.16845703125
11,15,6025.12060546875
11,16,6058.40087890625
11,17,5970.37255859375
11,18,6042.47021484375
11,19,6040.830078125
11,20,6071.12890625
11,21,5996.59716796875
11,22,6029.11962890625
11,23,5976.78564453125
11,24,6019.859375
11,25,6049.02392578125
11,26,6001.2783203125
11,27,5969.84228515625
11,28,6032.93701171875
11,29,6008.9853515625
11,30,6031.36376953125
11,31,5984.630859375
11,32,5993.06591796875
11,33,5990.08837890625
11,34,6054.5771484375
11,35,5987.57421875
11,36,5986.8857421875
11,37,5997.529296875
11,38,5949.26416015625
11,39,6032.2705078125
11,40,5982.17724609375
11,41,5955.0205078125
11,42,5955.57421875
11,43,5984.59130859375
11,44,5933.11376953125
11,45,5939.3056640625
11,46,5956.515625
11,47,5988.2724609375
11,48,5928.41748046875
11,49,5973.97265625
11,50,5959.43896484375
11,51,5949.91650390625
11,52,5914.84765625
11,53,5985.6455078125
11,54,5932.08740234375
11,55,5967.7236328125
11,56,5930.296875
11,57,5947.45263671875
11,58,5921.38525390625
11,59,5889.32470703125
11,60,5944.1572265625
11,61,5876.5
11,62,5907.94384765625
11,63,5873.7529296875
11,64,5927.263671875
11,65,5924.0341796875
11,66,5871.78173828125
11,67,5860.31787109375
11,68,5945.9521484375
11,69,5887.8583984375
11,70,5829.81201171875
11,71,5876.900390625
11,72,5917.08447265625
11,73,5865.14697265625
11,74,5855.423828125
11,75,5863.0498046875
11,76,5879.515625
11,77,5884.60791015625
11,78,5886.14453125
11,79,5911.73193359375
11,80,5870.26611328125
11,81,5862.740234375
11,82,5866.76318359375
11,83,5826.93798828125
11,84,5840.1328125
11,85,5862.86669921875
11,86,5900.68408203125
11,87,5800.59716796875
11,88,5834.79345703125
11,89,5849.0087890625
11,90,5836.43359375
11,91,5838.158203125
11,92,5835.00048828125
11,93,5794.01953125
11,94,5769.9677734375
11,95,5807.626953125
11,96,5805.97998046875
11,97,5782.91455078125
11,98,5777.2578125
11,99,5812.86328125
11,100,5781.14892578125
11,101,5818.65869140625
11,102,5795.6259765625
11,103,5749.505859375
11,104,5824.58740234375
11,105,5747.474609375
11,106,5771.8447265625
11,107,5778.537109375
11,108,5767.18115234375
11,109,5762.22021484375
11,110,5758.98193359375
11,111,5756.083984375
11,112,5768.76123046875
11,113,5777.62451171875
11,114,5815.07177734375
11,115,5794.95751953125
11,116,5765.5517578125
11,117,5771.88330078125
11,118,5756.4990234375
11,119,5728.5556640625
11,120,5741.50146484375
11,121,5712.0654296875
11,122,5727.4404296875
11,123,5741.078125
11,124,5726.29248046875
11,125,5739.70849609375
11,126,5739.6533203125
11,127,5716.3974609375
11,128,5724.8583984375
11,129,5739.48046875
11,130,5710.603515625
11,131,5726.69873046875
11,132,5743.57958984375
11,133,5704.99267578125
11,134,5747.779296875
11,135,5718.12548828125
11,136,5700.17919921875
11,137,5737.74951171875
11,138,5720.25048828125
11,139,5715.47216796875
11,140,5713.37353515625
11,141,5709.38916015625
11,142,5712.9052734375
11,143,5727.0205078125
11,144,5701.67236328125
11,145,5699.24658203125
11,146,5725.2900390625
11,147,5708.30859375
11,148,5704.38720703125
11,149,5695.44873046875
11,150,5683.080078125
11,151,5721.4130859375
11,152,5699.4228515625
11,153,5712.4423828125
11,154,5707.39501953125
11,155,5692.4130859375
11,156,5705.5419921875
11,157,5706.9833984375
11,158,5739.54541015625
11,159,5690.20703125
11,160,5699.080078125
11,161,5697.4423828125
11,162,5681.23876953125
11,163,5699.666015625
11,164,5684.02001953125
11,165,5686.0078125
11,166,5694.59814453125
11,167,5704.26123046875
11,168,5676.29638671875
11,169,5684.34130859375
11,170,5678.15576171875
11,171,5706.33056640625
11,172,5680.51513671875
11,173,5704.03369140625
11,174,5672.37646484375
11,175,5715.27392578125
11,176,5690.6748046875
11,177,5670.201171875
11,178,5685.17919921875
11,179,5703.3076171875
11,180,5687.55322265625
11,181,5686.26123046875
11,182,5683.71728515625
11,183,5657.64111328125
11,184,5664.517578125
11,185,5675.9375
11,186,5683.904296875
11,187,5704.97998046875
11,188,5668.0927734375
11,189,5672.98974609375
11,190,5681.2744140625
11,191,5690.23095703125
11,192,5706.05517578125
11,193,5659.119140625
11,194,5664.12548828125
11,195,5667.38134765625
11,196,5667.91552734375
11,197,5677.755859375
11,198,5665.17724609375
11,199,5662.5498046875
11,200,5655.20458984375
11,201,5683.09619140625
11,202,5674.6708984375
11,203,5662.38671875
11,204,5673.3828125
11,205,5673.0595703125
11,206,5664.55517578125
11,207,5652.154296875
11,208,5669.6494140625
11,209,5667.84716796875
11,210,5672.9892578125
11,211,5666.2998046875
11,212,5672.06396484375
11,213,5680.677734375
11,214,5654.93994140625
11,215,5660.99072265625
11,216,5670.17578125
11,217,5668.89013671875
11,218,5673.14892578125
11,219,5662.326171875
11,220,5664.5224609375
11,221,5654.3203125
11,222,5654.345703125
11,223,5668.806640625
11,224,5654.49072265625
11,225,5664.1015625
11,226,5670.39794921875
11,227,5648.71728515625
11,228,5658.392578125
11,229,5651.6416015625
11,230,5662.82177734375
11,231,5662.3349609375
11,232,5664.31884765625
11,233,5656.44140625
11,234,5647.32177734375
11,235,5661.19873046875
11,236,5649.60595703125
11,237,5651.173828125
11,238,5646.4677734375
11,239,5639.7080078125
11,240,5634.56494140625
11,241,5645.3017578125
11,242,5647.439453125
11,243,5648.388671875
11,244,5649.3662109375
11,245,5648.84033203125
11,246,5650.59130859375
11,247,5654.09912109375
11,248,5652.9052734375
11,249,5650.5302734375
11,250,5645.26123046875
11,251,5660.54443359375
11,252,5640.1201171875
11,253,5637.01904296875
11,254,5634.28125
11,255,5645.068359375
11,256,5637.978515625
11,257,5637.74951171875
11,258,5640.9638671875
11,259,5650.4853515625
11,260,5634.06884765625
11,261,5648.52734375
11,262,5649.55712890625
11,263,5628.59130859375
11,264,5648.54833984375
11,265,5632.259765625
11,266,5632.59619140625
11,267,5642.5634765625
11,268,5656.67822265625
11,269,5643.05517578125
11,270,5641.71826171875
11,271,5632.91015625
11,272,5635.095703125
11,273,5637.60107421875
11,274,5627.60595703125
11,275,5630.8212890625
11,276,5631.94384765625
11,277,5626.2802734375
11,278,5636.5791015625
11,279,5650.9072265625
11,280,5626.48193359375
11,281,5626.02099609375
11,282,5627.86328125
11,283,5629.67822265625
11,284,5630.84716796875
11,285,5633.9013671875
11,286,5631.9091796875
11,287,5638.8427734375
11,288,5629.74169921875
11,289,5633.2822265625
11,290,5629.873046875
11,291,5654.38232421875
11,292,5624.0703125
11,293,5633.60986328125
11,294,5620.26318359375
11,295,5636.4228515625
11,296,5637.53955078125
11,297,5638.5908203125
11,298,5630.31396484375
11,299,5627.8662109375
11,300,5627.43603515625
11,301,5633.40234375
11,302,5627.74951171875
11,303,5623.7890625
11,304,5623.6484375
11,305,5621.12890625
11,306,5619.4873046875
11,307,5625.8759765625
11,308,5622.0517578125
11,309,5623.67138671875
11,310,5635.8203125
11,311,5629.8515625
11,312,5629.103515625
11,313,5623.1083984375
11,314,5621.5546875
11,315,5623.94580078125
11,316,5626.4267578125
11,317,5618.51123046875
11,318,5616.36962890625
11,319,5625.63427734375
11,320,5626.07421875
11,321,5611.35791015625
11,322,5626.53955078125
11,323,5622.9560546875
11,324,5628.13330078125
11,325,5619.20751953125
11,326,5621.31591796875
11,327,5620.07666015625
11,328,5617.693359375
11,329,5620.68896484375
11,330,5621.0634765625
11,331,5617.83984375
11,332,5637.6884765625
11,333,5611.3671875
11,334,5623.53076171875
11,335,5611.77490234375
11,336,5618.14599609375
11,337,5623.22705078125
11,338,5627.5673828125
11,339,5619.6103515625
11,340,5615.54638671875
11,341,5611.529296875
11,342,5618.49267578125
11,343,5612.11181640625
11,344,5610.8037109375
11,345,5621.8740234375
11,346,5616.44189453125
11,347,5626.37548828125
11,348,5610.37939453125
11,349,5619.50390625
11,350,5616.5234375
11,351,5615.11572265625
11,352,5618.12744140625
11,353,5610.115234375
11,354,5609.36279296875
11,355,5614.46923828125
11,356,5616.271484375
11,357,5615.62255859375
11,358,5616.9501953125
11,359,5615.95703125
11,360,5611.82373046875
11,361,5611.9833984375
11,362,5616.95068359375
11,363,5613.6669921875
11,364,5617.58154296875
11,365,5618.02001953125
11,366,5614.341796875
11,367,5616.38916015625
11,368,5611.2080078125
11,369,5607.4873046875
11,370,5613.0576171875
11,371,5609.89111328125
11,372,5608.91015625
11,373,5613.3056640625
11,374,5612.00732421875
11,375,5616.1748046875
11,376,5608.4375
11,377,5614.18994140625
11,378,5611.671875
11,379,5622.271484375
11,380,5625.7890625
11,381,5613.53857421875
11,382,5611.7529296875
11,383,5608.07080078125
11,384,5611.62890625
11,385,5607.3037109375
11,386,5610.8173828125
11,387,5605.03173828125
11,388,5610.6904296875
11,389,5607.8740234375
11,390,5610.96630859375
11,391,5608.07958984375
11,392,5608.193359375
11,393,5615.22509765625
11,394,5608.32373046875
11,395,5607.60546875
11,396,5610.47021484375
11,397,5607.95166015625
11,398,5604.12451171875
11,399,5613.7509765625
11,400,5610.29541015625
11,401,5612.06201171875
11,402,5606.091796875
11,403,5615.5283203125
11,404,5611.53173828125
11,405,5610.7998046875
11,406,5606.4345703125
11,407,5606.50927734375
11,408,5607.5126953125
11,409,5610.60888671875
11,410,5612.03955078125
11,411,5610.97265625
11,412,5608.9140625
11,413,5606.2568359375
11,414,5609.19970703125
11,415,5610.28369140625
11,416,5602.435546875
11,417,5604.77734375
11,418,5608.12548828125
11,419,5609.92724609375
11,420,5606.0908203125
11,421,5616.85791015625
11,422,5604.685546875
11,423,5605.6591796875
11,424,5605.50146484375
11,425,5609.19189453125
11,426,5605.96142578125
11,427,5603.64697265625
11,428,5610.1201171875
11,429,5610.5068359375
11,430,5603.8935546875
11,431,5605.3291015625
11,432,5604.4443359375
11,433,5610.130859375
11,434,5602.5
11,435,5611.49560546875
11,436,5602.90380859375
11,437,5603.119140625
11,438,5604.826171875
11,439,5604.66259765625
11,440,5601.56689453125
11,441,5606.205078125
11,442,5604.43994140625
11,443,5608.1611328125
11,444,5607.95166015625
11,445,5613.0986328125
11,446,5602.48828125
11,447,5604.59326171875
11,448,5610.296875
11,449,5606.40771484375
11,450,5612.14208984375
11,451,5606.154296875
11,452,5608.54345703125
11,453,5602.2099609375
11,454,5602.98876953125
11,455,5603.720703125
11,456,5605.791015625
11,457,5606.86083984375
11,458,5608.6904296875
11,459,5615.927734375
11,460,5602.001953125
11,461,5604.302734375
11,462,5605.591796875
11,463,5604.18115234375
11,464,5611.2138671875
11,465,5605.4482421875
11,466,5612.4453125
11,467,5602.896484375
11,468,5600.85009765625
11,469,5601.48876953125
11,470,5600.2314453125
11,471,5605.12939453125
11,472,5604.2890625
11,473,5602.09375
11,474,5605.39306640625
11,475,5603.1806640625
11,476,5600.3564453125
11,477,5606.21630859375
11,478,5600.7041015625
11,479,5605.3837890625
11,480,5605.6796875
11,481,5605.11669921875
11,482,5601.46142578125
11,483,5601.7041015625
11,484,5605.4775390625
11,485,5602.72802734375
11,486,5602.02197265625
11,487,5608.59375
11,488,5607.1796875
11,489,5603.97802734375
11,490,5604.23779296875
11,491,5600.69287109375
11,492,5601.23681640625
11,493,5608.05517578125
11,494,5605.39306640625
11,495,5601.595703125
11,496,5603.4833984375
11,497,5605.1474609375
11,498,5603.2802734375
11,499,5603.17138671875
11,500,5600.69091796875
11,501,5601.1943359375
11,502,5602.798828125
11,503,5601.7734375
11,504,5599.76611328125
11,505,5605.5126953125
11,506,5606.5380859375
11,507,5602.8955078125
11,508,5609.47998046875
11,509,5603.58349609375
11,510,5603.56103515625
11,511,5603.16455078125
11,512,5604.53857421875
11,513,5599.38916015625
11,514,5601.59033203125
11,515,5602.650390625
11,516,5604.8505859375
11,517,5604.93701171875
11,518,5604.92041015625
11,519,5600.59765625
11,520,5606.583984375
11,521,5605.236328125
11,522,5606.90234375
11,523,5603.11181640625
11,524,5601.08544921875
11,525,5601.94482421875
11,526,5603.90625
11,527,5600.04638671875
11,528,5601.150390625
11,529,5609.03173828125
11,530,5611.484375
11,531,5599.8369140625
11,532,5606.8046875
11,533,5601.54736328125
11,534,5602.3330078125
11,535,5602.392578125
11,536,5605.84814453125
11,537,5599.890625
11,538,5603.99755859375
11,539,5605.400390625
11,540,5605.12939453125
11,541,5601.107421875
11,542,5604.125
11,543,5604.40576171875
11,544,5600.7734375
11,545,5600.978515625
11,546,5606.32958984375
11,547,5599.0078125
11,548,5602.46240234375
11,549,5598.86962890625
11,550,5601.583984375
11,551,5599.92431640625
11,552,5603.25146484375
11,553,5601.21630859375
11,554,5602.05126953125
11,555,5600.498046875
11,556,5601.2744140625
11,557,5598.470703125
11,558,5597.85791015625
11,559,5602.98486328125
11,560,5602.13037109375
11,561,5602.873046875
11,562,5601.228515625
11,563,5602.97021484375
11,564,5601.11962890625
11,565,5601.34765625
11,566,5601.99853515625
11,567,5601.0615234375
11,568,5605.2724609375
11,569,5601.43212890625
11,570,5599.998046875
11,571,5599.98486328125
11,572,5603.1005859375
11,573,5599.5986328125
11,574,5597.2724609375
11,575,5600.0634765625
11,576,5599.71533203125
11,577,5600.52001953125
11,578,5599.802734375
11,579,5604.740234375
11,580,5600.73388671875
11,581,5602.279296875
11,582,5600.40087890625
11,583,5601.7021484375
11,584,5600.4375
11,585,5604.60791015625
11,586,5599.83935546875
11,587,5604.91845703125
11,588,5602.87158203125
11,589,5603.216796875
11,590,5609.0693359375
11,591,5601.9091796875
11,592,5601.23828125
11,593,5603.4345703125
11,594,5598.99365234375
11,595,5602.1201171875
11,596,5600.8427734375
11,597,5603.45068359375
11,598,5599.45654296875
11,599,5602.01708984375
11,600,5598.712890625
11,601,5610.267578125
11,602,5598.85009765625
11,603,5601.2021484375
11,604,5600.4912109375
11,605,5603.3701171875
11,606,5599.96826171875
11,607,5598.84814453125
11,608,5603.4677734375
11,609,5601.1728515625
11,610,5603.4833984375
11,611,5602.32177734375
11,612,5598.29931640625
11,613,5599.88671875
11,614,5601.7255859375
11,615,5599.3056640625
11,616,5600.61083984375
11,617,5602.00341796875
11,618,5601.87841796875
11,619,5603.97607421875
11,620,5602.68505859375
11,621,5599.158203125
11,622,5600.1884765625
11,623,5601.83349609375
11,624,5603.595703125
11,625,5602.4794921875
11,626,5598.41552734375
11,627,5599.716796875
11,628,5602.26123046875
11,629,5598.869140625
11,630,5599.544921875
11,631,5600.814453125
11,632,5598.57373046875
11,633,5596.974609375
11,634,5602.49853515625
11,635,5599.8583984375
11,636,5600.24365234375
11,637,5603.15673828125
11,638,5599.1416015625
11,639,5602.9697265625
11,640,5599.44970703125
11,641,5602.28759765625
11,642,5600.34033203125
11,643,5599.97021484375
11,644,5598.7392578125
11,645,5597.08203125
11,646,5599.31591796875
11,647,5601.091796875
11,648,5602.0517578125
11,649,5596.05908203125
11,650,5598.9619140625
11,651,5601.71826171875
11,652,5601.30810546875
11,653,5599.54248046875
11,654,5601.251953125
11,655,5599.58935546875
11,656,5599.26416015625
11,657,5602.3291015625
11,658,5607.23046875
11,659,5604.3203125
11,660,5602.82177734375
11,661,5603.7744140625
11,662,5602.86279296875
11,663,5596.9677734375
11,664,5603.9072265625
11,665,5599.36767578125
11,666,5598.02880859375
11,667,5604.12158203125
11,668,5604.35205078125
11,669,5605.400390625
11,670,5599.9658203125
11,671,5599.74609375
11,672,5600.83056640625
11,673,5596.62060546875
11,674,5598.37939453125
11,675,5600.177734375
11,676,5601.6201171875
11,677,5599.3427734375
11,678,5600.7255859375
11,679,5599.119140625
11,680,5598.36767578125
11,681,5600.03271484375
11,682,5603.27294921875
11,683,5601.18212890625
11,684,5600.84814453125
11,685,5599.4951171875
11,686,5599.0009765625
11,687,5603.3701171875
11,688,5600.638671875
11,689,5602.55859375
11,690,5600.134765625
11,691,5600.755859375
11,692,5599.88330078125
11,693,5599.22021484375
11,694,5600.68603515625
11,695,5603.5849609375
11,696,5599.9404296875
11,697,5600.62158203125
11,698,5601.16748046875
11,699,5600.93359375
11,700,5600.99462890625
11,701,5599.48876953125
11,702,5599.853515625
11,703,5598.501953125
11,704,5600.15478515625
11,705,5601.2138671875
11,706,5598.33642578125
11,707,5600.42529296875
11,708,5602.90234375
11,709,5598.7783203125
11,710,5597.19482421875
11,711,5596.31591796875
11,712,5601.474609375
11,713,5599.76416015625
11,714,5598.48779296875
11,715,5599.9140625
11,716,5600.38623046875
11,717,5598.427734375
11,718,5603.5009765625
11,719,5598.783203125
11,720,5600.82763671875
11,721,5601.79150390625
11,722,5600.72705078125
11,723,5598.66357421875
11,724,5599.33935546875
11,725,5601.3193359375
11,726,5600.10791015625
11,727,5602.21044921875
11,728,5599.08544921875
11,729,5598.40771484375
11,730,5603.2548828125
11,731,5600.109375
11,732,5600.87841796875
11,733,5597.85107421875
11,734,5599.59326171875
11,735,5602.98046875
11,736,5596.9326171875
11,737,5601.7783203125
11,738,5601.03125
11,739,5602.56494140625
11,740,5599.20947265625
11,741,5601.90771484375
11,742,5599.96435546875
11,743,5599.41552734375
11,744,5601.38818359375
11,745,5597.78173828125
11,746,5601.04736328125
11,747,5599.97412109375
11,748,5601.4267578125
11,749,5600.1484375
11,750,5600.2060546875
11,751,5599.5791015625
11,752,5601.314453125
11,753,5600.52490234375
11,754,5597.96484375
11,755,5597.0419921875
11,756,5599.45458984375
11,757,5599.12060546875
11,758,5599.76904296875
11,759,5599.12109375
11,760,5601.173828125
11,761,5600.4580078125
11,762,5603.8515625
11,763,5599.8671875
11,764,5601.47216796875
11,765,5601.35546875
11,766,5599.97119140625
11,767,5602.85009765625
11,768,5599.63330078125
11,769,5601.20361328125
11,770,5601.65087890625
11,771,5598.44482421875
11,772,5598.1484375
11,773,5599.2548828125
11,774,5600.69140625
11,775,5598.14306640625
11,776,5599.1689453125
11,777,5599.443359375
11,778,5600.81396484375
11,779,5598.162109375
11,780,5600.42578125
11,781,5601.2373046875
11,782,5600.13330078125
11,783,5600.13134765625
11,784,5602.6884765625
11,785,5599.33251953125
11,786,5597.66064453125
11,787,5603.3046875
11,788,5597.98291015625
11,789,5598.6640625
11,790,5600.93017578125
11,791,5602.517578125
11,792,5599.255859375
11,793,5599.6728515625
11,794,5599.3232421875
11,795,5598.88037109375
11,796,5599.8154296875
11,797,5598.30224609375
11,798,5598.71728515625
11,799,5601.63720703125
11,800,5600.34619140625
11,801,5599.02734375
11,802,5600.7861328125
11,803,5598.9990234375
11,804,5600.61865234375
11,805,5603.6044921875
11,806,5598.2470703125
11,807,5601.650390625
11,808,5597.27099609375
11,809,5598.1455078125
11,810,5601.63818359375
11,811,5598.66845703125
11,812,5600.537109375
11,813,5597.740234375
11,814,5597.6845703125
11,815,5599.626953125
11,816,5600.34130859375
11,817,5600.06103515625
11,818,5600.4140625
11,819,5601.64404296875
11,820,5603.14794921875
11,821,5600.31298828125
11,822,5604.59912109375
11,823,5602.11767578125
11,824,5599.810546875
11,825,5598.849609375
11,826,5598.0078125
11,827,5601.134765625
11,828,5598.28369140625
11,829,5600.82080078125
11,830,5599.6083984375
11,831,5597.9619140625
11,832,5602.1494140625
11,833,5598.66943359375
11,834,5600.57275390625
11,835,5600.28515625
11,836,5598.72998046875
11,837,5600.580078125
11,838,5603.1083984375
11,839,5601.11328125
11,840,5600.38916015625
11,841,5600.81982421875
11,842,5598.7724609375
11,843,5599.56982421875
11,844,5602.51123046875
11,845,5598.5732421875
11,846,5600.33447265625
11,847,5597.67529296875
11,848,5597.70263671875
11,849,5601.09765625
11,850,5599.775390625
11,851,5599.224609375
11,852,5598.19873046875
11,853,5598.28076171875
11,854,5599.3544921875
11,855,5601.66943359375
11,856,5602.2734375
11,857,5599.140625
11,858,5600.2216796875
11,859,5601.453125
11,860,5598.99560546875
11,861,5597.0732421875
11,862,5601.3583984375
11,863,5599.78955078125
11,864,5597.552734375
11,865,5600.28564453125
11,866,5599.28076171875
11,867,5597.98291015625
11,868,5599.572265625
11,869,5598.7177734375
11,870,5599.35498046875
11,871,5596.73046875
11,872,5600.6640625
11,873,5598.88818359375
11,874,5598.19287109375
