model,horizon,n_obs,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,brier,log_loss,ece,recall_bull,recall_sideway,recall_bear,recall_stress,fold
RAEMF-MC,20,628,0.16878980891719744,0.1689022027310642,0.18916480104756273,0.1689022027310642,0.15473816250311564,0.18360297740569298,-0.09483802672235336,0.7865815273715749,1.4560229408726655,0.14917899479216234,0.1925925925925926,0.1065989847715736,0.1111111111111111,0.2653061224489796,0
RAEMF-MC,20,628,0.2961783439490446,0.27852880220310594,0.24875143239113828,0.27852880220310594,0.2509786934811177,0.2781293976902681,0.029422696494136966,0.7389633184575432,1.3658394192698016,0.0637107504502725,0.10552763819095477,0.423728813559322,0.09333333333333334,0.4915254237288136,1
RAEMF-MC,20,628,0.37420382165605093,0.27658385479904113,0.3693924539512775,0.27658385479904113,0.2677925452191332,0.35267321768092486,0.032346751753766466,0.7059341060070369,1.2883528514923748,0.05506487696246675,0.3888888888888889,0.5395348837209303,0.03333333333333333,0.14457831325301204,2
RAEMF-MC,40,626,0.1805111821086262,0.2002734107997266,0.25186505313735985,0.2002734107997266,0.1533413045886495,0.18928954116336302,-0.04064290353832825,0.7829638483441246,1.441750906137917,0.16467332887016797,0.12406015037593984,0.17703349282296652,0.0,0.5,0
RAEMF-MC,40,626,0.2987220447284345,0.2844066753159625,0.3018185796405016,0.2844066753159625,0.2757400880063776,0.31642399746367966,0.06640609486286746,0.7431223085637665,1.3702208745558178,0.05976802056952436,0.41578947368421054,0.2450592885375494,0.20754716981132076,0.2692307692307692,1
RAEMF-MC,40,626,0.4424920127795527,0.28395960601956577,0.2964742365804916,0.28395960601956577,0.258808612400184,0.3988418418018106,0.09197696735063464,0.688576342135431,1.2610163978902047,0.07997925440872104,0.5907473309608541,0.5240384615384616,0.0,0.021052631578947368,2
RAEMF-MC,60,624,0.1778846153846154,0.2347843112138325,0.22864097164570973,0.2347843112138325,0.13016923924379692,0.12023981265143074,-0.03493713190071896,0.7926219962708253,1.462873444352827,0.19585329612340502,0.024305555555555556,0.12432432432432433,0.02127659574468085,0.7692307692307693,0
RAEMF-MC,60,624,0.2532051282051282,0.22923671412401553,0.24237653979964188,0.22923671412401553,0.2268321992647475,0.26710366045579137,-0.006852810108449165,0.7574170629503852,1.4012617393663778,0.0764650414597208,0.29533678756476683,0.20168067226890757,0.0975609756097561,0.3223684210526316,1
RAEMF-MC,60,624,0.44871794871794873,0.2707854795977402,0.2598661699112764,0.2707854795977402,0.23760019862382067,0.37933118612252475,0.05547594846576133,0.6736724578540421,1.2220264197955113,0.11624214405624617,0.8058608058608059,0.24279835390946503,0.034482758620689655,0.0,2
