egarch_candidate_id,lightgbm_candidate_id,egarch_params,lightgbm_params,cv_score,cv_score_std,cv_robust_score,cv_mae,cv_rmse,cv_price_mae,cv_balanced_accuracy,feature_preparation_seconds,fit_seconds,error,selected
0,0,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 50, ""n_estimators"": 300, ""num_leaves"": 7, ""reg_lambda"": 4.0, ""subsample"": 0.9}",-0.02401752568774243,0.07368480443269143,-0.04243872679591529,0.06867113205384835,0.08813798861398535,45.05066323545781,0.49551893576628997,2.9398211570005515,1.4625517329986906,,False
0,1,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.9, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 450, ""num_leaves"": 7, ""reg_lambda"": 6.0, ""subsample"": 0.9}",-0.05883855479313733,0.09368192484411388,-0.0822590360041658,0.07156032194273652,0.09206234893819217,47.14880191354905,0.49102707329325573,2.9398211570005515,2.1092842159996508,,False
0,2,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""max_depth"": 3, ""min_child_samples"": 60, ""n_estimators"": 600, ""num_leaves"": 7, ""reg_lambda"": 8.0, ""subsample"": 0.85}",-0.022480320645128934,0.0706228388117434,-0.04013603034806479,0.06847445246437668,0.08778462170935586,44.91336848494684,0.49715769276110783,2.9398211570005515,2.069440981002117,,False
0,3,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.85, ""learning_rate"": 0.025, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 350, ""num_leaves"": 15, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.05885066112917144,0.08665255375979831,-0.08051379956912103,0.0714924921949761,0.09167377730251507,46.985383840530396,0.4931526555756017,2.9398211570005515,1.7496146300036344,,False
0,4,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.9, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_samples"": 30, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_lambda"": 6.0, ""subsample"": 0.9}",-0.06369405367673232,0.09344249581826677,-0.08705467763129901,0.0717740373170615,0.09240471874410933,47.26047178533083,0.4986429700696455,2.9398211570005515,2.7828679180020117,,False
0,5,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.8, ""learning_rate"": 0.012, ""max_depth"": 4, ""min_child_samples"": 50, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_lambda"": 10.0, ""subsample"": 0.8}",-0.036227935608449745,0.07642226946356385,-0.05533350297434071,0.06943552037805222,0.08883602855946948,45.57644718034532,0.48707506375891274,2.9398211570005515,3.5381160300021293,,False
0,6,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.8, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_samples"": 40, ""n_estimators"": 400, ""num_leaves"": 20, ""reg_lambda"": 8.0, ""subsample"": 0.85}",-0.07380020170826729,0.09522342731540724,-0.0976060585371191,0.07265067902894011,0.09274643183250071,47.92016740122168,0.49487956687456597,2.9398211570005515,3.4267411490000086,,False
0,7,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""max_depth"": 5, ""min_child_samples"": 60, ""n_estimators"": 600, ""num_leaves"": 20, ""reg_lambda"": 12.0, ""subsample"": 0.8}",-0.04718850811684596,0.08407582001241513,-0.06820746311994974,0.07010266115537551,0.08950972534214115,46.27528720664055,0.49399544174659393,2.9398211570005515,3.850544519002142,,False
0,8,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.75, ""learning_rate"": 0.025, ""max_depth"": 6, ""min_child_samples"": 50, ""n_estimators"": 300, ""num_leaves"": 24, ""reg_lambda"": 10.0, ""subsample"": 0.8}",-0.054752795004566944,0.08362602589478817,-0.07565930147826398,0.07073234010180988,0.09038244440898284,46.46460840932222,0.4933646780030898,2.9398211570005515,2.7279161830010707,,False
0,9,"{""dist"": ""normal"", ""o"": 0, ""p"": 1, ""q"": 1}","{""colsample_bytree"": 0.8, ""learning_rate"": 0.015, ""max_depth"": 6, ""min_child_samples"": 70, ""n_estimators"": 500, ""num_leaves"": 24, ""reg_lambda"": 14.0, ""subsample"": 0.75}",-0.04429897079249643,0.08319529296048034,-0.06509779403261651,0.06959122808957668,0.0889451426166431,45.99107608057875,0.497925736986546,2.9398211570005515,3.6091577369952574,,False
