horizon,model,strategy_total_return,strategy_cagr,strategy_ann_vol,strategy_sharpe,strategy_sortino,strategy_max_drawdown,strategy_calmar,strategy_win_rate_daily,strategy_profit_factor,strategy_exposure,strategy_turnover,strategy_beta_to_buy_hold,strategy_alpha_annualized,strategy_information_ratio,buy_hold_total_return,buy_hold_sharpe
20,HMM Regime,0.37973329254725074,0.09092365026694993,0.11786168128993023,0.8067727211096654,0.04292077917007906,-0.1598742163958201,0.5687199119202508,0.3246471226927253,1.212189900416573,0.5646036916395223,0.038002171552660155,0.36680274339520896,0.046546838862279276,-0.24058021086775935,0.5129899632398498,0.6803581865233012
20,MACD 8-24-9,0.9095279191022803,0.1911044145538321,0.11867504629120589,1.5513658701420134,0.08567296040444229,-0.15645028970973895,1.2215024651497077,0.3246471226927253,1.4644662809258235,0.5418023887079262,0.0738327904451683,0.3732607527925901,0.13471304690832275,0.33649313358279753,0.5129899632398498,0.6803581865233012
