seed,method,learning_rate,converged,final_elbo,n_steps,mu_0_mean,mu_0_sd,mu_0_q025,mu_0_q975,mu_1_mean,mu_1_sd,mu_1_q025,mu_1_q975,mu_2_mean,mu_2_sd,mu_2_q025,mu_2_q975,mu_3_mean,mu_3_sd,mu_3_q025,mu_3_q975,c_0_mean,c_0_sd,c_0_q025,c_0_q975,c_1_mean,c_1_sd,c_1_q025,c_1_q975,c_2_mean,c_2_sd,c_2_q025,c_2_q975,c_3_mean,c_3_sd,c_3_q025,c_3_q975,nu_0_mean,nu_0_sd,nu_0_q025,nu_0_q975,nu_1_mean,nu_1_sd,nu_1_q025,nu_1_q975,nu_2_mean,nu_2_sd,nu_2_q025,nu_2_q975,nu_3_mean,nu_3_sd,nu_3_q025,nu_3_q975
11,fullrank_advi,0.005,True,-4904.315459960938,1501,0.00011690286226856541,0.00021174102761037763,-0.00027964563735146763,0.0005423839880356832,0.00039605869744076803,0.0003868295397354277,-0.0003986871142323785,0.001141133078476092,0.0001008414711362905,0.0002957197680241018,-0.00047464496642679523,0.0006442324891685383,0.001817040170521777,0.0007846162719701593,0.00019910486048294786,0.0033539298134299556,0.8102791246275107,0.027977006691036633,0.754633505642414,0.8663140088319777,0.8852687070767085,0.029418922593902608,0.8290176242589951,0.9422609910368918,0.9049621891975402,0.02602641462450631,0.8532722502946853,0.9545757010579109,0.9897236413757007,0.032901506094134995,0.9238752275705338,1.0516134232282637,9.788726854721705,1.1947953406838636,7.814514696598053,12.43575391769409,9.788726854721705,1.1947953406838636,7.814514696598053,12.43575391769409,9.788726854721705,1.1947953406838636,7.814514696598053,12.43575391769409,9.788726854721705,1.1947953406838636,7.814514696598053,12.43575391769409
42,fullrank_advi,0.005,True,-4904.45269140625,1501,0.00010393002058106536,0.0002765736534119302,-0.0004382088830932654,0.0006586406737095343,0.0003087953781060057,0.00043537789267013624,-0.0005491455871930998,0.0011594808224018199,0.0002376983235256072,0.00037336818908009436,-0.0004988341134731107,0.0009735642804946862,0.0019729192839792477,0.0007179265420608913,0.0006574005340916941,0.003426619935794294,0.8008079088230928,0.02742872412360563,0.7478896841406822,0.8585877269506454,0.8827001320322355,0.028982057484994477,0.8300557315349579,0.9409310355782509,0.9002834624548753,0.027281579520707106,0.8498246163129807,0.9540772870182991,0.9786024527748426,0.035550548832823256,0.9086022868752479,1.0491704642772675,9.557375990152359,1.215076982579511,7.439853048324585,12.250222063064575,9.557375990152359,1.215076982579511,7.439853048324585,12.250222063064575,9.557375990152359,1.215076982579511,7.439853048324585,12.250222063064575,9.557375990152359,1.215076982579511,7.439853048324585,12.250222063064575
73,fullrank_advi,0.005,True,-4904.421606445312,1501,0.00010477896153592212,0.00021061057153042267,-0.0003075525750797587,0.0005229527825259193,0.00036506835129312243,0.00038894128949356,-0.0003953567880760042,0.0011322056837301617,0.00012567911603521154,0.0002985851702238133,-0.00045025357972923403,0.0006835362080612706,0.0019572752184264393,0.0008211024616861366,0.0002850871184702768,0.0035786976671012753,0.7987493977447351,0.027001701580076615,0.7460491999983787,0.8512541234493255,0.8837336546182633,0.027694555151415515,0.830704465508461,0.9391880169510841,0.8962702123324077,0.026531628125688926,0.8451693668961525,0.9510830789804459,0.9752028269569079,0.03134221549633266,0.9163316160440445,1.0367704629898071,9.804319989681243,1.2654431290958963,7.608307731151581,12.545521426200866,9.804319989681243,1.2654431290958963,7.608307731151581,12.545521426200866,9.804319989681243,1.2654431290958963,7.608307731151581,12.545521426200866,9.804319989681243,1.2654431290958963,7.608307731151581,12.545521426200866
